	sig_id	A375	A549	BT20	HA1E	HCC515	HEPG2	HS578T	HT29	MCF7	MDAMB231	PC3	SKBR3	VCAP
1098	CYT001_HT29_4H:CMAP-CYT-SRP3172:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1099	CYT001_HT29_4H:CMAP-CYT-SRP3173:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1100	CYT001_HT29_4H:CMAP-CYT-SRP3183:200	0	0	0	0	0	0	0	1	0	0	0	0	0
1101	CYT001_HT29_4H:CMAP-CYT-SRP3186:2500	0	0	0	0	0	0	0	1	0	0	0	0	0
1102	CYT001_HT29_4H:CMAP-CYT-SRP3258:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1103	CYT001_HT29_4H:CMAP-CYT-SRP4011:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1104	CYT001_HT29_4H:CMAP-CYT-SRP4025:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1105	CYT001_HT29_4H:CMAP-CYT-SRP4053:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1106	CYT001_HT29_4H:CMAP-CYT-SRP4063:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1107	CYT001_HT29_4H:CMAP-CYT-SRP4107:80	0	0	0	0	0	0	0	1	0	0	0	0	0
1108	CYT001_HT29_4H:CMAP-CYT-SRP4137:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1109	CYT001_HT29_4H:CMAP-CYT-SRP4237:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1110	CYT001_HT29_4H:CMAP-CYT-SRP4333:15	0	0	0	0	0	0	0	1	0	0	0	0	0
1111	CYT001_HT29_4H:CMAP-CYT-SRP4363:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1112	CYT001_HT29_4H:CMAP-CYT-SRP4491:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1113	CYT001_HT29_4H:CMAP-CYT-SRP4515:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1114	CYT001_HT29_4H:CMAP-CYT-SRP4580:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1115	CYT001_HT29_4H:CMAP-CYT-SRP4581:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1116	CYT001_HT29_4H:CMAP-CYT-SRP4589:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1117	CYT001_HT29_4H:CMAP-CYT-SRP4594:1	0	0	0	0	0	0	0	1	0	0	0	0	0
1118	CYT001_HT29_4H:CMAP-CYT-SRP4754:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1119	CYT001_HT29_4H:CMAP-CYT-SRP4760:1000	0	0	0	0	0	0	0	1	0	0	0	0	0
1120	CYT001_HT29_4H:CMAP-CYT-SRP4869:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1121	CYT001_HT29_4H:CMAP-CYT-SRP4872:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1122	CYT001_HT29_4H:CMAP-CYT-SRP4928:40	0	0	0	0	0	0	0	1	0	0	0	0	0
1123	CYT001_HT29_4H:CMAP-CYT-SRP4975:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1124	CYT001_HT29_4H:CMAP-CYT-SRP5030:100	0	0	0	0	0	0	0	1	0	0	0	0	0
1125	CYT001_HT29_4H:CMAP-CYT-T1063:0.15	0	0	0	0	0	0	0	1	0	0	0	0	0
1126	CYT001_HT29_4H:CMAP-CYT-T1327:80	0	0	0	0	0	0	0	1	0	0	0	0	0
1127	CYT001_HT29_4H:CMAP-CYT-T3309:400	0	0	0	0	0	0	0	1	0	0	0	0	0
1128	CYT001_HT29_4H:CMAP-CYT-T3573:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1129	CYT001_HT29_4H:CMAP-CYT-T4567:50	0	0	0	0	0	0	0	1	0	0	0	0	0
1130	CYT001_HT29_4H:CMAP-CYT-T6674:25	0	0	0	0	0	0	0	1	0	0	0	0	0
1131	CYT001_HT29_4H:CMAP-CYT-T7039:10	0	0	0	0	0	0	0	1	0	0	0	0	0
1132	CYT001_HT29_4H:CMAP-CYT-U4127:20	0	0	0	0	0	0	0	1	0	0	0	0	0
1133	CYT001_HT29_4H:CMAP-CYT-V3628:150	0	0	0	0	0	0	0	1	0	0	0	0	0
1134	CYT001_MCF7_2H:AGT:500	0	0	0	0	0	0	0	0	1	0	0	0	0
1135	CYT001_MCF7_2H:AHSG:10000	0	0	0	0	0	0	0	0	1	0	0	0	0
1136	CYT001_MCF7_2H:ANGPT1:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1137	CYT001_MCF7_2H:ANGPT2:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1138	CYT001_MCF7_2H:ANGPT4:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1139	CYT001_MCF7_2H:APOA4:100000	0	0	0	0	0	0	0	0	1	0	0	0	0
1140	CYT001_MCF7_2H:APOE:1000	0	0	0	0	0	0	0	0	1	0	0	0	0
1141	CYT001_MCF7_2H:AREG:30	0	0	0	0	0	0	0	0	1	0	0	0	0
1142	CYT001_MCF7_2H:B2M:1000	0	0	0	0	0	0	0	0	1	0	0	0	0
1143	CYT001_MCF7_2H:BMP2:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1144	CYT001_MCF7_2H:BMP4:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1145	CYT001_MCF7_2H:BMP7:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1146	CYT001_MCF7_2H:BTC:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1147	CYT001_MCF7_2H:CCL11:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1148	CYT001_MCF7_2H:CCL13:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1149	CYT001_MCF7_2H:CCL16:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1150	CYT001_MCF7_2H:CCL17:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1151	CYT001_MCF7_2H:CCL19:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1152	CYT001_MCF7_2H:CCL2:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1153	CYT001_MCF7_2H:CCL20:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1154	CYT001_MCF7_2H:CCL21:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1155	CYT001_MCF7_2H:CCL26:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1156	CYT001_MCF7_2H:CCL5:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1157	CYT001_MCF7_2H:CNTF:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1158	CYT001_MCF7_2H:COL4A6:400	0	0	0	0	0	0	0	0	1	0	0	0	0
1159	CYT001_MCF7_2H:COL9A1:400	0	0	0	0	0	0	0	0	1	0	0	0	0
1160	CYT001_MCF7_2H:CSF1:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1161	CYT001_MCF7_2H:CXCL11:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1162	CYT001_MCF7_2H:CXCL13:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1163	CYT001_MCF7_2H:CXCL5:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1164	CYT001_MCF7_2H:CXCL6:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1165	CYT001_MCF7_2H:CXCL9:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1166	CYT001_MCF7_2H:DKK1:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1167	CYT001_MCF7_2H:EDN1:1	0	0	0	0	0	0	0	0	1	0	0	0	0
1168	CYT001_MCF7_2H:EDN2:1	0	0	0	0	0	0	0	0	1	0	0	0	0
1169	CYT001_MCF7_2H:EDN3:1	0	0	0	0	0	0	0	0	1	0	0	0	0
1170	CYT001_MCF7_2H:EFNA4:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1171	CYT001_MCF7_2H:EFNA5:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1172	CYT001_MCF7_2H:EPGN:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1173	CYT001_MCF7_2H:EPHA3:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1174	CYT001_MCF7_2H:EREG:0.2	0	0	0	0	0	0	0	0	1	0	0	0	0
1175	CYT001_MCF7_2H:F13A1:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1176	CYT001_MCF7_2H:F2:0.15	0	0	0	0	0	0	0	0	1	0	0	0	0
1177	CYT001_MCF7_2H:F5:400	0	0	0	0	0	0	0	0	1	0	0	0	0
1178	CYT001_MCF7_2H:FGF16:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1179	CYT001_MCF7_2H:FGF18:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1180	CYT001_MCF7_2H:FGF19:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1181	CYT001_MCF7_2H:FGF22:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1182	CYT001_MCF7_2H:FGF4:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1183	CYT001_MCF7_2H:FGF6:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1184	CYT001_MCF7_2H:FGF7:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1185	CYT001_MCF7_2H:FGF8:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1186	CYT001_MCF7_2H:FGF9:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1187	CYT001_MCF7_2H:FGFR2:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1188	CYT001_MCF7_2H:FN1:10000	0	0	0	0	0	0	0	0	1	0	0	0	0
1189	CYT001_MCF7_2H:FSHB:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1190	CYT001_MCF7_2H:GAS6:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1191	CYT001_MCF7_2H:GAST:1000	0	0	0	0	0	0	0	0	1	0	0	0	0
1192	CYT001_MCF7_2H:GC:3000	0	0	0	0	0	0	0	0	1	0	0	0	0
1193	CYT001_MCF7_2H:GDF7:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1194	CYT001_MCF7_2H:GDF9:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1195	CYT001_MCF7_2H:GDNF:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1196	CYT001_MCF7_2H:HBEGF:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1197	CYT001_MCF7_2H:IFNB1:0.1	0	0	0	0	0	0	0	0	1	0	0	0	0
1198	CYT001_MCF7_2H:IFNG:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1199	CYT001_MCF7_2H:IFNW1:1	0	0	0	0	0	0	0	0	1	0	0	0	0
1200	CYT001_MCF7_2H:IGF1:5	0	0	0	0	0	0	0	0	1	0	0	0	0
1201	CYT001_MCF7_2H:IL10:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1202	CYT001_MCF7_2H:IL11:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1203	CYT001_MCF7_2H:IL12B:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1204	CYT001_MCF7_2H:IL1A:5	0	0	0	0	0	0	0	0	1	0	0	0	0
1205	CYT001_MCF7_2H:IL1B:5	0	0	0	0	0	0	0	0	1	0	0	0	0
1206	CYT001_MCF7_2H:IL2:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1207	CYT001_MCF7_2H:IL21:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1208	CYT001_MCF7_2H:IL22:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1209	CYT001_MCF7_2H:IL4:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1210	CYT001_MCF7_2H:IL7:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1211	CYT001_MCF7_2H:INS:8300	0	0	0	0	0	0	0	0	1	0	0	0	0
1212	CYT001_MCF7_2H:LIF:1.65	0	0	0	0	0	0	0	0	1	0	0	0	0
1213	CYT001_MCF7_2H:LTA:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1214	CYT001_MCF7_2H:MMP12:5	0	0	0	0	0	0	0	0	1	0	0	0	0
1215	CYT001_MCF7_2H:MMP7:1	0	0	0	0	0	0	0	0	1	0	0	0	0
1216	CYT001_MCF7_2H:NGF:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1217	CYT001_MCF7_2H:NPY:2	0	0	0	0	0	0	0	0	1	0	0	0	0
1218	CYT001_MCF7_2H:NRG1:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1219	CYT001_MCF7_2H:NRP1:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1220	CYT001_MCF7_2H:NRP2:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1221	CYT001_MCF7_2H:NRTN:80	0	0	0	0	0	0	0	0	1	0	0	0	0
1222	CYT001_MCF7_2H:NTS:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1223	CYT001_MCF7_2H:OXT:2	0	0	0	0	0	0	0	0	1	0	0	0	0
1224	CYT001_MCF7_2H:PDGFB:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1225	CYT001_MCF7_2H:PDGFC:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1226	CYT001_MCF7_2H:PF4:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1227	CYT001_MCF7_2H:PGF:5	0	0	0	0	0	0	0	0	1	0	0	0	0
1228	CYT001_MCF7_2H:PNOC:1	0	0	0	0	0	0	0	0	1	0	0	0	0
1229	CYT001_MCF7_2H:PPBP:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1230	CYT001_MCF7_2H:PRL:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1231	CYT001_MCF7_2H:PSPN:16	0	0	0	0	0	0	0	0	1	0	0	0	0
1232	CYT001_MCF7_2H:RLN1:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1233	CYT001_MCF7_2H:RLN3:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1234	CYT001_MCF7_2H:SERPINA1:250	0	0	0	0	0	0	0	0	1	0	0	0	0
1235	CYT001_MCF7_2H:SERPINC1:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1236	CYT001_MCF7_2H:SST:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1237	CYT001_MCF7_2H:TGFB2:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1238	CYT001_MCF7_2H:TGFB3:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1239	CYT001_MCF7_2H:TGFBR3:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1240	CYT001_MCF7_2H:TIMP1:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1241	CYT001_MCF7_2H:TNF:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1242	CYT001_MCF7_2H:TNFRSF1A:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1243	CYT001_MCF7_2H:TNFRSF1B:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1244	CYT001_MCF7_2H:TNFSF13:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1245	CYT001_MCF7_2H:UCN:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1246	CYT001_MCF7_2H:UCN3:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1247	CYT001_MCF7_2H:VEGFB:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1248	CYT001_MCF7_2H:VEGFC:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1249	CYT001_MCF7_2H:VIP:150	0	0	0	0	0	0	0	0	1	0	0	0	0
1250	CYT001_MCF7_2H:VTN:2500	0	0	0	0	0	0	0	0	1	0	0	0	0
1251	CYT001_MCF7_2H:WNT1:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1252	CYT001_MCF7_2H:XCL1:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1253	CYT001_MCF7_4H:CMAP-CYT-228-10702-2:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1254	CYT001_MCF7_4H:CMAP-CYT-A2327:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1255	CYT001_MCF7_4H:CMAP-CYT-A4941:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1256	CYT001_MCF7_4H:CMAP-CYT-A6469:5	0	0	0	0	0	0	0	0	1	0	0	0	0
1257	CYT001_MCF7_4H:CMAP-CYT-B2805:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1258	CYT001_MCF7_4H:CMAP-CYT-B3795:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1259	CYT001_MCF7_4H:CMAP-CYT-B6681:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1260	CYT001_MCF7_4H:CMAP-CYT-C1617:1000	0	0	0	0	0	0	0	0	1	0	0	0	0
1261	CYT001_MCF7_4H:CMAP-CYT-C3042:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1262	CYT001_MCF7_4H:CMAP-CYT-C5483:400	0	0	0	0	0	0	0	0	1	0	0	0	0
1263	CYT001_MCF7_4H:CMAP-CYT-C5983:400	0	0	0	0	0	0	0	0	1	0	0	0	0
1264	CYT001_MCF7_4H:CMAP-CYT-C6745:800	0	0	0	0	0	0	0	0	1	0	0	0	0
1265	CYT001_MCF7_4H:CMAP-CYT-E0278:40	0	0	0	0	0	0	0	0	1	0	0	0	0
1266	CYT001_MCF7_4H:CMAP-CYT-E0903:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1267	CYT001_MCF7_4H:CMAP-CYT-E3641:0.3	0	0	0	0	0	0	0	0	1	0	0	0	0
1268	CYT001_MCF7_4H:CMAP-CYT-E5627:45	0	0	0	0	0	0	0	0	1	0	0	0	0
1269	CYT001_MCF7_4H:CMAP-CYT-E9644:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1270	CYT001_MCF7_4H:CMAP-CYT-F1175:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1271	CYT001_MCF7_4H:CMAP-CYT-F3879:200000	0	0	0	0	0	0	0	0	1	0	0	0	0
1272	CYT001_MCF7_4H:CMAP-CYT-F4537:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1273	CYT001_MCF7_4H:CMAP-CYT-F7176:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1274	CYT001_MCF7_4H:CMAP-CYT-F7426:30	0	0	0	0	0	0	0	0	1	0	0	0	0
1275	CYT001_MCF7_4H:CMAP-CYT-F8924:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1276	CYT001_MCF7_4H:CMAP-CYT-F9174:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1277	CYT001_MCF7_4H:CMAP-CYT-G0278:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1278	CYT001_MCF7_4H:CMAP-CYT-G0657:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1279	CYT001_MCF7_4H:CMAP-CYT-G2269:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1280	CYT001_MCF7_4H:CMAP-CYT-H0656:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1281	CYT001_MCF7_4H:CMAP-CYT-I3394:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1282	CYT001_MCF7_4H:CMAP-CYT-I3400:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1283	CYT001_MCF7_4H:CMAP-CYT-I5273:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1284	CYT001_MCF7_4H:CMAP-CYT-L4146:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1285	CYT001_MCF7_4H:CMAP-CYT-L6274:5000	0	0	0	0	0	0	0	0	1	0	0	0	0
1286	CYT001_MCF7_4H:CMAP-CYT-L7134:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1287	CYT001_MCF7_4H:CMAP-CYT-L9780:0.01	0	0	0	0	0	0	0	0	1	0	0	0	0
1288	CYT001_MCF7_4H:CMAP-CYT-M251:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1289	CYT001_MCF7_4H:CMAP-CYT-M6292:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1290	CYT001_MCF7_4H:CMAP-CYT-M6417:15	0	0	0	0	0	0	0	0	1	0	0	0	0
1291	CYT001_MCF7_4H:CMAP-CYT-M8543:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1292	CYT001_MCF7_4H:CMAP-CYT-N1780:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1293	CYT001_MCF7_4H:CMAP-CYT-N1905:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1294	CYT001_MCF7_4H:CMAP-CYT-P1306:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1295	CYT001_MCF7_4H:CMAP-CYT-P9903:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1296	CYT001_MCF7_4H:CMAP-CYT-S1437:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1297	CYT001_MCF7_4H:CMAP-CYT-S190:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1298	CYT001_MCF7_4H:CMAP-CYT-S4776:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1299	CYT001_MCF7_4H:CMAP-CYT-S7901:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1300	CYT001_MCF7_4H:CMAP-CYT-SRP2091:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1301	CYT001_MCF7_4H:CMAP-CYT-SRP3023:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1302	CYT001_MCF7_4H:CMAP-CYT-SRP3029:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1303	CYT001_MCF7_4H:CMAP-CYT-SRP3031:800	0	0	0	0	0	0	0	0	1	0	0	0	0
1304	CYT001_MCF7_4H:CMAP-CYT-SRP3039:150	0	0	0	0	0	0	0	0	1	0	0	0	0
1305	CYT001_MCF7_4H:CMAP-CYT-SRP3044:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1306	CYT001_MCF7_4H:CMAP-CYT-SRP3049:5	0	0	0	0	0	0	0	0	1	0	0	0	0
1307	CYT001_MCF7_4H:CMAP-CYT-SRP3050:2	0	0	0	0	0	0	0	0	1	0	0	0	0
1308	CYT001_MCF7_4H:CMAP-CYT-SRP3064:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1309	CYT001_MCF7_4H:CMAP-CYT-SRP3067:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1310	CYT001_MCF7_4H:CMAP-CYT-SRP3070:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1311	CYT001_MCF7_4H:CMAP-CYT-SRP3076:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1312	CYT001_MCF7_4H:CMAP-CYT-SRP3077:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1313	CYT001_MCF7_4H:CMAP-CYT-SRP3079:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1314	CYT001_MCF7_4H:CMAP-CYT-SRP3096:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1315	CYT001_MCF7_4H:CMAP-CYT-SRP3106:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1316	CYT001_MCF7_4H:CMAP-CYT-SRP3112:200	0	0	0	0	0	0	0	0	1	0	0	0	0
1317	CYT001_MCF7_4H:CMAP-CYT-SRP3130:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1318	CYT001_MCF7_4H:CMAP-CYT-SRP3131:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1319	CYT001_MCF7_4H:CMAP-CYT-SRP3132:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1320	CYT001_MCF7_4H:CMAP-CYT-SRP3147:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1321	CYT001_MCF7_4H:CMAP-CYT-SRP3161:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1322	CYT001_MCF7_4H:CMAP-CYT-SRP3172:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1323	CYT001_MCF7_4H:CMAP-CYT-SRP3174:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1324	CYT001_MCF7_4H:CMAP-CYT-SRP4011:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1325	CYT001_MCF7_4H:CMAP-CYT-SRP4037:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1326	CYT001_MCF7_4H:CMAP-CYT-SRP4066:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1327	CYT001_MCF7_4H:CMAP-CYT-SRP4107:80	0	0	0	0	0	0	0	0	1	0	0	0	0
1328	CYT001_MCF7_4H:CMAP-CYT-SRP4134:5	0	0	0	0	0	0	0	0	1	0	0	0	0
1329	CYT001_MCF7_4H:CMAP-CYT-SRP4515:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1330	CYT001_MCF7_4H:CMAP-CYT-SRP4580:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1331	CYT001_MCF7_4H:CMAP-CYT-SRP4581:50	0	0	0	0	0	0	0	0	1	0	0	0	0
1332	CYT001_MCF7_4H:CMAP-CYT-SRP4589:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1333	CYT001_MCF7_4H:CMAP-CYT-SRP4594:1	0	0	0	0	0	0	0	0	1	0	0	0	0
1334	CYT001_MCF7_4H:CMAP-CYT-SRP4623P:100	0	0	0	0	0	0	0	0	1	0	0	0	0
1335	CYT001_MCF7_4H:CMAP-CYT-SRP4651:40	0	0	0	0	0	0	0	0	1	0	0	0	0
1336	CYT001_MCF7_4H:CMAP-CYT-SRP4869:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1337	CYT001_MCF7_4H:CMAP-CYT-SRP4928:40	0	0	0	0	0	0	0	0	1	0	0	0	0
1338	CYT001_MCF7_4H:CMAP-CYT-SRP4975:25	0	0	0	0	0	0	0	0	1	0	0	0	0
1339	CYT001_MCF7_4H:CMAP-CYT-T1327:80	0	0	0	0	0	0	0	0	1	0	0	0	0
1340	CYT001_MCF7_4H:CMAP-CYT-T3309:400	0	0	0	0	0	0	0	0	1	0	0	0	0
1341	CYT001_MCF7_4H:CMAP-CYT-T3573:20	0	0	0	0	0	0	0	0	1	0	0	0	0
1342	CYT001_MCF7_4H:CMAP-CYT-T7039:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1343	CYT001_MCF7_4H:CMAP-CYT-T7924:10	0	0	0	0	0	0	0	0	1	0	0	0	0
1344	CYT001_MCF7_4H:CMAP-CYT-V9879:5	0	0	0	0	0	0	0	0	1	0	0	0	0
1345	CYT001_PC3_2H:CMAP-CYT-A2221:20	0	0	0	0	0	0	0	0	0	0	1	0	0
1346	CYT001_PC3_2H:CMAP-CYT-A2327:20	0	0	0	0	0	0	0	0	0	0	1	0	0
1347	CYT001_PC3_2H:CMAP-CYT-A6469:5	0	0	0	0	0	0	0	0	0	0	1	0	0
1348	CYT001_PC3_2H:CMAP-CYT-A7080:30	0	0	0	0	0	0	0	0	0	0	1	0	0
1349	CYT001_PC3_2H:CMAP-CYT-A9024:250	0	0	0	0	0	0	0	0	0	0	1	0	0
1350	CYT001_PC3_2H:CMAP-CYT-A9847:200	0	0	0	0	0	0	0	0	0	0	1	0	0
1351	CYT001_PC3_2H:CMAP-CYT-B1434:100	0	0	0	0	0	0	0	0	0	0	1	0	0
1352	CYT001_PC3_2H:CMAP-CYT-B2929:20	0	0	0	0	0	0	0	0	0	0	1	0	0
1353	CYT001_PC3_2H:CMAP-CYT-B3555:50	0	0	0	0	0	0	0	0	0	0	1	0	0
1354	CYT001_PC3_2H:CMAP-CYT-B3795:50	0	0	0	0	0	0	0	0	0	0	1	0	0
1355	CYT001_PC3_2H:CMAP-CYT-B6681:20	0	0	0	0	0	0	0	0	0	0	1	0	0
1356	CYT001_PC3_2H:CMAP-CYT-C3042:50	0	0	0	0	0	0	0	0	0	0	1	0	0
