	source	interaction	target
13765	SNIP1	-1	SMAD2
13766	CDC34	-1	NFKBIA
13767	UBE2D3	-1	NFKB1
13768	UBE2D3	1	SMAD2
13769	UBE2D1	1	SKIL
13770	UBE2D2	-1	NFKBIA
13771	UBE2D2	1	SMAD2
13772	CCND1	-1	RBL1
13773	CCND1	-1	RBL2
13774	PEX10	-1	PEX12
13775	TRAF2	1	MAP4K3
13776	SP1	1	E2F1
13777	AXL	1	PLCG1
13778	TP53	-1	HSPA1B
13779	HSPA1A	-1	TP53
13780	RASGRF1	1	RHOA
13781	RAD9A	-1	BCL2L1
13782	EP300	1	TP73
13783	FANCG	1	FANCF
13784	FANCE	1	FANCA
13785	HEY2	-1	ARNT
13786	SAFB	-1	ESR1
13787	HDAC9	1	MEF2A
13788	SYK	1	RPS6KA2
13789	TFDP2	1	E2F2
13790	RB1	-1	TAF1
13791	TNFRSF1A	1	FADD
13792	GTF2H3	1	ERCC3
13793	RB1	1	TFDP1
13794	TFDP1	1	RB1
13795	TFDP2	1	RB1
13796	TFDP2	1	RBL1
13797	E2F1	-1	NFKB1
13798	GNGT1	1	GNB1
13799	GTF2H1	1	ERCC3
13800	ERCC3	1	GTF2H2
13801	GTF2H1	1	ERCC2
13802	GTF2H3	1	ERCC2
13803	GTF2H1	1	GTF2H2
13804	ERCC5	1	ERCC3
13805	ERCC5	1	GTF2H2
13806	IL2RB	1	IL2RA
13807	TIMP1	-1	MMP1
13808	HSP90AA1	1	HSPD1
13809	PDGFRB	1	STAT5A
13810	IL2RB	-1	IL2RG
13811	IL2RG	-1	IL2RB
13812	CDKN1A	-1	CCNA2
13813	C8A	1	C9
13814	NGFR	1	NTRK1
13815	PGF	1	VEGFA
13816	OSM	1	IL6
13817	CCL16	1	CXCR5
13818	CCL1	1	CCR1
13819	CCL3	1	CXCR5
13820	CCL5	1	CXCR5
13821	CCL4	1	CXCR5
13822	PIAS1	1	ESR1
13823	UBE3A	1	PGR
13824	B2M	1	HLA-E
13825	ETFB	1	ETFA
13826	TP53	1	HMGB1
13827	HMGB1	1	TP53
13828	GADD45G	1	PCNA
13829	GADD45G	-1	CDK1
13830	GADD45B	-1	CDK1
13831	TFDP2	-1	E2F1
13832	TP53	1	CDKN2A
13833	CDKN2A	1	TP53
13834	PHB	-1	E2F1
13835	E2F1	-1	TBP
13836	RB1	-1	SPI1
13837	UBE2A	1	UBB
13838	CFLAR	-1	DAXX
13839	KAT2A	1	MYC
13840	RAC1	1	PLCB2
13841	PPM1G	1	YBX1
13842	SERPINA5	-1	F2
13843	STK4	1	RASSF5
13844	RASSF5	1	STK4
13845	PABPC1	1	EIF4G1
13846	NHEJ1	1	XRCC4
13847	CDK8	1	CCNC
13848	DAXX	1	TP53
13849	BCL2	-1	NLRP1
13850	BCL2L1	-1	NLRP1
13851	APC	1	ARHGEF4
13852	TP73	1	TP63
13853	GTF2H1	1	XPC
13854	CRYAB	1	CASP3
13855	HSF1	-1	SUMO1
13856	CDC16	1	CDC26
13857	CDC26	1	CDC16
13858	GSN	1	AR
13859	CFB	1	C3
13860	CALM3	1	CAMK2D
13861	CALM1	1	CAMK2D
13862	CALM2	1	CAMK2D
13863	CALM3	1	CAMK2B
13864	CALM1	1	CAMK2B
13865	CALM2	1	CAMK2B
13866	CALM3	1	CAMK2G
13867	CALM2	1	CAMK2G
13868	CALM3	1	CAMK1
13869	CALM1	1	CAMK1
13870	CALM2	1	CAMK1
13871	UBE2D1	1	UBB
13872	UBE3A	1	UBB
13873	MRAS	1	RAF1
13874	UCHL1	1	RPS27A
13875	UCHL1	1	UBA52
13876	UCHL1	1	UBB
13877	MAPK10	1	JUND
13878	IGFBP1	1	IGF1
13879	EIF1	1	EIF3A
13880	EIF1AX	1	EIF3A
13881	TRAF2	1	TNIK
13882	UBA1	1	UBB
13883	BRCA1	1	UBB
13884	CUL1	1	UBB
13885	FBXO5	-1	ANAPC10
13886	FBXO5	-1	ANAPC2
13887	NMNAT1	1	PARP1
13888	TXN	-1	CASP3
13889	IQGAP1	1	BRAF
13890	N4BP1	-1	ITCH
13891	BRD4	1	CDK9
13892	PRTN3	1	IL32
13893	CCNH	1	RARA
13894	YWHAB	1	YWHAE
13895	YWHAE	1	YWHAB
13896	YWHAB	1	YWHAG
13897	YWHAG	1	YWHAB
13898	YWHAQ	1	YWHAB
13899	YWHAB	1	YWHAQ
13900	YWHAG	1	YWHAE
13901	YWHAE	1	YWHAG
13902	YWHAQ	1	YWHAE
13903	YWHAE	1	YWHAQ
13904	YWHAQ	1	YWHAG
13905	YWHAG	1	YWHAQ
13906	SOX9	-1	RUNX2
13907	DNMT3L	1	DNMT3A
13908	ROBO1	1	SRGAP2
13909	ATF4	1	DDIT3
13910	PTPN6	-1	IL4R
13911	JAK1	1	PRKCZ
13912	PRKCZ	1	JAK1
13913	IRS2	1	PIK3R2
13914	FES	1	PIK3R1
13915	IRS1	1	PIK3R2
13916	CXCR4	1	PTK2
13917	GRK3	1	CXCR4
13918	SOCS5	-1	IL4R
13919	IRS2	1	GRB2
13920	RPS6KB1	1	PIK3R1
13921	PIK3R1	1	RPS6KB1
13922	JAK1	1	FES
13923	JAK3	1	IRS1
13924	GAB2	1	PIK3R2
13925	LYN	1	GAB2
13926	FHL2	-1	TRAF6
13927	PSEN1	1	DLL1
13928	NUMB	1	APP
13929	NUMBL	-1	NOTCH1
13930	PSEN2	1	NOTCH1
13931	PSEN2	1	NOTCH2
13932	PSEN2	1	NOTCH3
13933	PSEN2	1	NOTCH4
13934	HES6	-1	HES1
13935	HDAC1	-1	RBPJ
13936	FYN	1	ZAP70
13937	PTK2B	1	LCK
13938	LCK	1	PTK2
13939	ZAP70	1	TUBB
13940	GRB2	1	ITK
13941	CD8A	1	LAT
13942	DBNL	1	MAP4K1
13943	LCP2	1	WAS
13944	RASGRP2	1	RAP1A
13945	LCP2	1	VAV3
13946	LCK	1	LIME1
13947	CRK	1	PIK3R2
13948	ICOS	1	PIK3R1
13949	ICOS	1	PIK3R2
13950	NFATC1	1	NFATC2
13951	NFATC2	1	NFATC1
13952	CD8A	1	LCK
13953	IL7R	1	STAT5A
13954	IL7R	1	STAT5B
13955	TEC	1	VAV1
13956	JAK2	1	PPP2CA
13957	SYK	1	GAB2
13958	CSF2RB	1	JAK1
13959	IL3RA	1	JAK1
13960	KIT	1	SH2B2
13961	KIT	1	GRB10
13962	KIT	1	PIK3R2
13963	KIT	1	TEC
13964	TEC	1	DOK1
13965	KIT	1	PIK3CA
13966	EP300	1	MITF
13967	WAS	1	ACTR2
13968	WIPF1	1	ACTR2
13969	KAT5	-1	STAT3
13970	JAK1	1	PIK3R1
13971	MYD88	-1	IL1RAP
13972	IL1R1	1	TRAF6
13973	IRAK1	1	MAP3K7
13974	TAB2	1	CHUK
13975	TRAF6	1	CHUK
13976	MAP3K2	1	IKBKB
13977	MAP3K3	1	CHUK
13978	MAP3K2	1	CHUK
13979	SQSTM1	1	IRAK1
13980	EGFR	-1	FRS2
13981	WNK1	1	MAP3K2
13982	WNK1	1	MAP3K3
13983	USP6NL	-1	RAB5A
13984	REPS2	-1	RALBP1
13985	EPS15L1	1	EPN1
13986	MAPK3	1	PTPN5
13987	PTPN5	-1	MAPK3
13988	MAP2K3	1	MAPK3
13989	HRAS	1	MAP3K1
13990	RAC1	1	MAP3K1
13991	GAB1	1	PIK3CD
13992	PIK3R2	1	PIK3CB
13993	PIK3R2	1	PIK3CG
13994	PIK3R3	1	PIK3CB
13995	EGFR	1	SOS2
13996	CBL	1	UBB
13997	EGF	1	CBL
13998	CBL	1	EGF
13999	GRB2	1	UBB
14000	EGF	1	GRB2
14001	GRB2	1	EGF
14002	PIK3R2	1	SOS1
14003	EGF	1	SOS1
14004	EGF	1	SHC1
14005	PIK3R1	1	VAV2
14006	VAV2	1	PIK3R1
14007	CBLB	1	EGF
14008	EGF	1	PIK3R2
14009	EGF	1	PIK3R1
14010	FRS3	-1	MAPK1
14011	STAMBP	1	EGFR
14012	RALA	1	PLD2
14013	RAP1A	1	PLCE1
14014	IL7R	1	FYN
14015	IL7R	1	PIK3R1
14016	IL7R	1	PTK2B
14017	JAK1	1	PTK2B
14018	DAB2	1	SMAD3
14019	TGFBR1	-1	STRAP
14020	SMAD3	-1	STRAP
14021	STRAP	-1	SMAD3
14022	SMAD3	1	SMAD2
14023	SMAD2	1	SMAD3
14024	SMAD3	1	E2F4
14025	SMAD3	1	E2F5
14026	SMAD3	1	ZEB2
14027	SMAD2	1	ZEB2
14028	SMAD2	1	MEF2C
14029	CUL1	-1	SMAD3
14030	TGFBR1	1	FNTA
14031	TGIF1	-1	SMAD4
14032	HDAC1	-1	SMAD4
14033	SMAD3	1	RBL1
14034	SMAD3	1	TFDP1
14035	TGFBR1	1	AXIN1
14036	SMAD3	-1	ZEB1
14037	ANAPC1	1	ANAPC7
14038	ANAPC7	1	ANAPC1
14039	ANAPC7	1	ANAPC2
14040	ANAPC2	1	ANAPC7
14041	CDC27	1	ANAPC7
14042	ANAPC7	1	CDC27
14043	ANAPC7	1	ANAPC4
14044	ANAPC4	1	ANAPC7
14045	ANAPC7	1	ANAPC5
14046	ANAPC5	1	ANAPC7
14047	CDC16	1	ANAPC7
14048	ANAPC7	1	CDC16
14049	CDC16	1	FZR1
14050	FZR1	1	CDC16
14051	CDC23	1	ANAPC7
14052	ANAPC7	1	CDC23
14053	ANAPC7	1	ANAPC10
14054	ANAPC10	1	ANAPC7
14055	ANAPC7	1	FZR1
14056	PDPK1	1	SMAD4
14057	PDPK1	1	SMAD7
14058	PDPK1	1	STRAP
14059	COPS5	1	SMAD7
14060	SMAD3	1	SOX9
14061	TGFBR2	1	SHC1
14062	SMAD3	-1	BRCA1
14063	SMAD3	1	CREBBP
14064	CREBBP	-1	SMAD3
14065	CTNNB1	1	PIK3CA
14066	SMAD4	1	CREBBP
14067	CREBBP	-1	SMAD4
14068	SMAD7	1	TGFB1
14069	TGFB1	1	SMAD7
14070	TGFBR2	1	PPP2R1A
14071	ROR2	1	FZD2
14072	SFRP2	-1	WNT4
14073	FRAT1	-1	AXIN1
14074	ROR2	1	FZD5
14075	DAB2	-1	AXIN1
14076	CTBP2	-1	TCF7L2
14077	SFRP1	-1	WNT5A
14078	SFRP2	-1	WNT3A
14079	SFRP1	-1	WNT3A
14080	SFRP2	-1	WNT5A
14081	CTNNB1	1	CCND1
14082	APC	-1	ILK
14083	ILK	-1	GSK3B
14084	WIF1	-1	WNT3A
14085	WIF1	-1	WNT4
14086	WIF1	-1	WNT5A
14087	WIF1	-1	WNT5B
14088	WIF1	-1	WNT7A
14089	WIF1	-1	WNT9A
14090	WIF1	-1	WNT11
14091	SFRP4	-1	WNT7A
14092	DVL1	1	PI4K2A
14093	DKK1	-1	WNT3A
14094	WNT3A	1	FZD4
14095	IL5RA	1	JAK1
14096	LYN	1	IL5RA
14097	STK36	1	GLI2
14098	SKI	-1	GLI2
14099	NFKB1	1	IKBKG
14100	IKBKG	1	NFKB1
14101	BIRC2	-1	CASP8
14102	BIRC2	-1	FADD
14103	CFLAR	-1	TRADD
14104	CFLAR	-1	RIPK1
14105	BIRC2	-1	CFLAR
14106	TNFRSF1A	1	CHUK
14107	TNFRSF1A	1	TNFRSF1B
14108	TNFRSF1B	1	TNFRSF1A
14109	PSMD2	1	BTRC
14110	TNFRSF1A	1	IKBKG
14111	RIPK3	1	GLUL
14112	RIPK1	1	IKBKB
14113	TRADD	1	IKBKB
14114	TNFRSF1A	1	SMPD3
14115	TNFRSF1A	1	TNFAIP3
14116	TNFAIP3	1	TNFRSF1A
14117	IL2RB	1	JAK3
14118	JAK3	-1	IL2RB
14119	JAK1	1	PIK3R2
14120	IL2RB	1	STAT5A
14121	IL2RA	-1	IL2RG
14122	IL2RB	1	STAT1
14123	IL2RB	1	STAT3
14124	SOCS3	-1	IL2RB
14125	IL2RB	1	SOCS3
14126	PIK3CA	1	PRKCZ
14127	PIK3CB	1	PRKCZ
14128	PIK3CG	1	PRKCZ
14129	PIK3CD	1	PRKCZ
14130	BCL2	-1	ITM2B
14131	LYN	1	MAPK3
14132	CALR	-1	AR
14133	GAPDH	1	AR
14134	PIAS2	-1	AR
14135	NRIP1	1	AR
14136	PIK3R2	1	PTK2
14137	PTK2	1	PIK3R2
14138	HSP90B1	1	AR
14139	AR	1	PIK3R1
14140	AHR	1	AR
14141	PRDX1	1	AR
14142	TCF4	-1	AR
14143	FOXA1	-1	AR
14144	GSK3B	-1	AR
14145	AR	-1	PARK7
14146	GTF2H4	1	GTF2H1
14147	GTF2H3	1	GTF2H1
14148	GTF2H4	1	GTF2H2
14149	GTF2H4	1	GTF2H3
14150	GTF2H4	1	ERCC3
14151	GTF2H4	1	ERCC2
14152	CCNH	-1	GTF2H4
14153	AR	1	SMARCC1
14154	NCOA1	1	SMARCC1
14155	SIRT1	1	AR
14156	NCOA1	1	STAT3
14157	STAT3	1	SOCS7
14158	JAK2	1	IRS2
14159	STAT5B	1	SOCS7
14160	STAT5A	1	SOCS7
14161	AKT1	1	IKBKB
14162	JAK2	1	PIK3R2
14163	LEPR	1	JAK3
14164	LEP	1	CRP
14165	TSHR	-1	SCRIB
14166	CDKN1B	-1	CDK4
14167	HRAS	1	PIK3R2
14168	IRS2	1	SHC1
14169	ITGB4	1	PIK3R1
14170	LAMB2	1	ITGA6
14171	LAMA3	1	ITGA6
14172	EGFR	1	ITGA6
14173	TGM2	1	PLCD1
14174	BLNK	1	PLCG1
14175	BLNK	1	SOS1
14176	BLK	1	CBL
14177	BLNK	1	PLCG2
14178	LCK	1	CD79A
14179	PTPN6	-1	BLNK
14180	HCK	1	BCAR1
14181	CD79B	1	SYK
14182	CD19	1	PIK3R2
14183	PTPN6	-1	CD79A
14184	PTPN6	-1	CD79B
14185	DOK1	1	CSK
14186	RRAS2	1	PIK3CD
14187	IL6ST	1	GRB2
14188	TYK2	1	PTPN11
14189	IL6ST	-1	STAT3
14190	IL6ST	1	VAV1
14191	PIK3R1	1	STAT3
14192	MAP2K4	1	PRKCD
14193	JAK2	1	SHC1
14194	IL6ST	-1	STAT1
14195	TCF7L2	1	ID2
14196	IRF8	1	TRAF6
14197	STRADB	1	XIAP
14198	XIAP	-1	APAF1
14199	PELI1	1	MAP3K7
14200	CASP1	1	TIRAP
14201	XIAP	-1	CASP6
14202	IKBKB	1	IRAK1
14203	IRAK1	1	IKBKB
14204	IRAK1BP1	-1	IRAK1
14205	XIAP	1	TAB2
14206	RAF1	1	XIAP
14207	XIAP	1	TAB1
14208	TICAM1	1	IRF3
14209	IKBKB	1	SQSTM1
14210	SQSTM1	1	IKBKB
14211	IRAK3	1	TRAF6
14212	IRAK1	1	IRAK2
14213	IRAK1	1	IRAK3
14214	IRAK3	-1	IRAK1
14215	NGFR	1	IRAK1
14216	MAPK11	-1	TAB1
14217	TNFAIP3	-1	TICAM1
14218	IKBKB	-1	IRS2
14219	CASP8	1	IKBKB
14220	IKBKB	1	EIF2AK2
14221	TLR1	-1	TLR4
14222	SIGIRR	-1	MYD88
14223	TLR2	1	RAC1
14224	TRAF1	-1	TICAM1
14225	TICAM1	1	TRAF1
14226	TSC22D3	-1	RAF1
14227	PRKCE	1	RAF1
14228	PLCB2	1	MAPK14
14229	RAP1A	1	AFDN
14230	PEBP1	-1	IKBKB
14231	KRAS	1	RALGDS
14232	PIK3CA	1	TICAM1
14233	DDX58	1	IRF3
14234	PRKCE	-1	MAPK1
14235	GZMB	1	CASP7
14236	PIN1	-1	RAF1
14237	RAB2A	1	GAPDH
14238	TLR8	-1	TLR7
14239	BTK	-1	FAS
14240	TLR3	1	TRAF6
14241	TLR3	1	MAP3K7
14242	TLR3	1	TAB3
14243	HSP90AA1	1	BIRC5
14244	APAF1	1	CASP3
14245	CASP3	1	APAF1
14246	FLT3	1	PIK3R1
14247	NFKB1	1	JUN
14248	CDH1	1	PIP5K1C
14249	HDAC3	-1	PPARG
14250	MET	-1	CTNNB1
14251	CTNNB1	-1	MET
14252	MAPK13	1	ATF2
14253	MAPK14	-1	DYRK1B
14254	CTNNB1	1	MYC
14255	CTNNA1	1	PIK3R1
14256	RSF1	-1	NFKB1
14257	MAP2K4	1	MAPK11
14258	MAP2K7	1	MAP2K4
14259	PKD1	-1	CTNNB1
14260	TNFSF10	1	CASP8
14261	CTNNB1	1	MITF
14262	IRF3	1	EP300
14263	CTNND1	1	PIP5K1C
14264	IQGAP1	1	MAPK1
14265	DUSP16	-1	MAPK8
14266	GSPT1	1	MAP3K5
14267	FOS	1	CCND1
14268	SLC9A3R1	1	CTNNB1
14269	RABAC1	-1	CTNNB1
14270	MAP3K11	-1	CHUK
14271	MAP3K8	1	CHUK
14272	CHUK	-1	IRS1
14273	CASP8	1	CHUK
14274	CASP10	1	MAP3K14
14275	LCK	1	PIK3CG
14276	ZAP70	1	PIK3CG
14277	CXCR4	1	PIK3CG
14278	FCER1G	1	SYK
14279	IL2RG	1	JAK2
14280	PTPN6	-1	TYK2
14281	PTPN6	-1	IFNAR1
14282	VAV1	1	PIK3R1
14283	PIK3R1	1	VAV1
14284	CREBBP	1	IRF1
14285	ARRB1	1	NFKBIA
14286	TRAF1	1	MAP3K14
14287	PIAS2	-1	STAT1
14288	PRKCZ	-1	NFKBIA
14289	DNAJA3	-1	NFKBIA
14290	DNAJA3	-1	IKBKB
14291	JAK3	1	STAT6
14292	MTA1	-1	ITGB3BP
14293	AKT2	-1	MAPK8
14294	IFNAR2	1	STAT2
14295	EGR1	-1	AR
14296	PAK1	1	NCF1
14297	NCK1	1	PAK3
14298	SOCS4	-1	JAK2
14299	RPS6KA5	1	ATF2
14300	DUSP1	-1	MAPK10
14301	DUSP10	-1	MAPK10
14302	DUSP1	-1	MAPK11
14303	DUSP10	-1	MAPK11
14304	PAK2	1	CTTN
14305	PAK3	1	CDC42
14306	CDC42	1	PAK3
14307	MAPK10	1	ATF2
14308	MAPK10	1	ELK1
14309	ARRB2	1	MAPK10
14310	BRAF	1	KSR1
14311	KSR1	-1	BRAF
14312	COPS6	1	CASP3
14313	RIPK2	1	TAB1
14314	RIPK2	1	TAB2
14315	CASP8	1	DEDD
14316	SUGT1	1	NLRP3
14317	FADD	-1	MYD88
14318	MYD88	1	FADD
14319	ESR1	1	TRIM25
14320	MEFV	-1	PYCARD
14321	CASP1	1	MEFV
14322	PYDC1	-1	PYCARD
14323	DAB2IP	1	TRAF2
14324	CYLD	-1	DDX58
14325	PRKAA2	1	TRIP6
14326	LPAR2	1	TRIP6
14327	CASP8	1	HDAC7
14328	HDAC7	1	CASP8
14329	IL1B	-1	ALPP
14330	IRAK1	1	CHUK
14331	SOCS3	-1	TFDP1
14332	CCNE1	1	E2F1
14333	E2F1	1	CCNE1
14334	PSTPIP1	1	MEFV
14335	STING1	1	IRF3
14336	CASP6	1	APP
14337	CASP8	1	APP
14338	SIAH1	1	SNCA
14339	FBXW11	-1	GLI2
14340	BTRC	1	TP63
14341	TP53	1	BARD1
14342	BARD1	1	UBB
14343	MAPKAP1	1	AKT1
14344	RICTOR	1	SGK1
14345	CUL1	-1	CDK2
14346	CUL1	-1	CDKN1A
14347	RHEB	1	RPTOR
14348	TSC1	1	RICTOR
14349	TSC2	1	RICTOR
14350	TSC1	1	MAPKAP1
14351	TSC2	1	MAPKAP1
14352	TSC1	1	MLST8
14353	TSC2	1	MLST8
14354	TSC2	1	MTOR
14355	RRAGA	-1	RPTOR
14356	RRAGB	-1	RPTOR
14357	GSK3B	1	TSC1
14358	MTOR	1	CLIP1
14359	RRAGB	-1	MTOR
14360	MTOR	1	EIF3B
14361	RPTOR	1	EIF3B
14362	CISH	-1	GHR
14363	TBC1D7	1	TSC1
14364	CUL4A	1	TSC2
14365	FKBP8	1	KCNH2
14366	EGLN3	1	EPAS1
14367	EIF4A2	1	EIF4E
14368	EIF4EBP1	-1	EIF4E2
14369	FKBP1A	-1	SMAD7
14370	FKBP1A	-1	SMURF1
14371	MKNK1	1	EIF4G1
14372	PARD6B	1	PRKCZ
14373	CDC42	1	PARD6G
14374	CDC42	1	PARD6B
14375	CDC42	1	PARD6A
14376	CHUK	1	MTOR
14377	IKBKB	1	MTOR
14378	HSP90AB1	-1	AKT1
14379	AKT1	1	PRKCD
14380	PRKCZ	1	RPS6KB1
14381	BCL3	-1	BCL10
14382	PITX2	1	LEF1
14383	LEF1	1	PITX2
14384	PIK3R1	1	PRKCZ
14385	PIK3R1	1	PDPK1
14386	TNF	1	CHUK
14387	JAK1	1	MAP3K5
14388	CCL13	1	CCL2
14389	CRP	1	IL6
14390	IL6	1	CRP
14391	ELANE	1	CXCL8
14392	PF4	-1	CXCL8
14393	CXCL8	1	MMP9
14394	SERPINB9	-1	GZMB
14395	GZMA	1	XRCC6
14396	GZMB	1	CASP10
14397	IFNAR2	1	STAT1
14398	GZMB	1	CASP9
14399	CASP1	1	CASP3
14400	GZMB	1	UBE4B
14401	GZMB	1	VWF
14402	SNCA	1	MAPK3
14403	GZMB	1	MCL1
14404	CASP3	-1	MCL1
14405	NPM1	1	GZMB
14406	GZMM	1	NPM1
14407	BIRC2	1	RIPK2
14408	BIRC3	1	RIPK2
14409	DYRK1B	1	MAPK1
14410	MAPK1	1	MAPK3
14411	MSX1	1	TP53
14412	KAT2B	1	IRF2
14413	IRF2BP1	-1	ATF2
14414	TNFRSF10A	1	CASP8
14415	TNFRSF10B	1	CASP8
14416	TKFC	-1	IFIH1
14417	PIAS4	-1	IRF3
14418	PIAS4	-1	TICAM1
14419	IL6	1	A2M
14420	TOLLIP	1	TRAF6
14421	TBK1	1	CALCOCO2
14422	RIPK1	1	CHUK
14423	TGFBR1	1	TAB1
14424	ARHGDIA	-1	RHOB
14425	IL12RB2	1	STAT4
14426	YWHAQ	-1	MAP3K5
14427	C1S	1	C4B_2
14428	DNAJA3	1	JAK2
14429	STAT3	-1	HIF1A
14430	CTNNB1	1	HIF1A
14431	CDK1	1	ELAVL1
14432	GABARAPL1	1	OPRK1
14433	RIPK2	1	TRAF3
14434	ATG101	1	RB1CC1
14435	ACTN4	-1	NOS3
14436	MUC1	1	LGALS3
14437	TBK1	1	YWHAE
14438	GADD45G	1	MAP3K4
14439	SRC	-1	FGFR2
14440	ESR1	1	IGF1R
14441	PNRC1	-1	GRB2
14442	HDAC1	-1	SMAD3
14443	SMAD2	1	SMAD1
14444	CD14	1	TLR3
14445	SPI1	1	VAV1
14446	HSPBP1	-1	HSPA1A
14447	IRF5	1	IL12B
14448	IRF5	1	IL12A
14449	LYN	1	CD22
14450	ELANE	1	MMP9
14451	GFI1	-1	ELANE
14452	KIR2DL1	1	PTPN11
14453	KIR2DL1	1	PTPN6
14454	TYROBP	1	KLRD1
14455	KIR3DL1	1	PTPN6
14456	KIR3DL1	1	PTPN11
14457	CXCR4	1	PPIA
14458	PPIA	-1	CXCR4
14459	NPM1	-1	CXCR4
14460	YY1	1	MYC
14461	CXCR4	1	JAK2
14462	F2	1	FGG
14463	PPP2CA	1	CXCR2
14464	PPP2R1A	1	CXCR2
14465	LYN	1	EGFR
14466	YWHAQ	1	YWHAH
14467	YWHAH	1	YWHAQ
14468	YWHAQ	1	YWHAZ
14469	YWHAZ	1	YWHAQ
14470	YWHAQ	1	SFN
14471	SFN	1	YWHAQ
14472	CCL22	1	CCR7
14473	APC	1	CTBP1
14474	PML	1	ELF4
14475	TRAF2	1	RIPK2
14476	SIRT1	-1	TP73
14477	SMG9	-1	SMG1
14478	S100B	1	IQGAP1
14479	NPM1	-1	IRF1
14480	ARHGDIA	-1	CDC42
14481	CA2	-1	SLC9A1
14482	CHP2	-1	SLC9A1
14483	EPOR	1	GRB2
14484	UVRAG	1	RUBCN
14485	BIRC3	-1	CASP8
14486	C1S	1	C4A
14487	TP53	-1	E2F1
14488	E2F1	1	TP53
14489	TYK2	1	EIF2AK2
14490	EP300	1	PTGS2
14491	BAG1	-1	NFKB1
14492	IRAK1	1	IKBKG
14493	TAB3	1	IKBKG
14494	SIKE1	-1	IKBKE
14495	TANK	1	IKBKG
14496	TRADD	1	IKBKG
14497	STING1	1	IKBKE
14498	SQSTM1	1	IKBKG
14499	MAP3K2	1	IKBKG
14500	LYN	1	MS4A2
14501	ARNT	1	EGLN3
14502	ARNT	1	EGLN1
14503	IL18	1	PRTN3
14504	TICAM2	1	TRAF6
14505	NEDD8	1	UBA3
14506	BCL10	1	RELA
14507	APP	-1	GAPDH
14508	ADRB2	1	GNAI3
14509	KRAS	1	ARAF
14510	SFN	1	YWHAZ
14511	YWHAZ	1	SFN
14512	HSP90AA1	-1	UBB
14513	CDKN1B	-1	CCND1
14514	CLK1	1	SRPK1
14515	SRPK2	1	SRSF1
14516	SRPK2	1	ZRANB2
14517	MECOM	1	HDAC1
14518	MECOM	1	HDAC2
14519	IGF1R	1	YWHAB
14520	SH3KBP1	1	EGFR
14521	NUP98	1	NXF1
14522	NUP214	1	NXF1
14523	NUP153	1	NXF1
14524	WAS	1	ARPC1B
14525	WASL	1	ARPC1B
14526	BIRC7	-1	CASP9
14527	MAPRE1	-1	TERF1
14528	BAG1	-1	HSPA1A
14529	CDKN1A	-1	CCNE2
14530	CDKN1A	-1	CCNA1
14531	CBL	-1	RET
14532	LATS1	1	ZYX
14533	BRAF	1	YWHAQ
14534	YWHAQ	-1	BRAF
14535	CXCR5	1	GNAI2
14536	BRCA1	1	H2AX
14537	MDC1	1	BRCA1
14538	GRB2	1	KHDRBS1
14539	TNFRSF14	1	TRAF2
14540	HNRNPUL1	-1	TP53
14541	RMI1	1	BLM
14542	CDK2	1	UHRF2
14543	RAC1	1	ARFIP2
14544	EEF1B2	1	EEF1G
14545	EEF1D	1	EEF1G
14546	HSPB1	-1	TP53
14547	PDCD6IP	-1	EGFR
14548	HIPK2	1	MDM2
14549	TERF2	1	BLM
14550	NUDT21	1	CPSF7
14551	CDKN1A	-1	CCND2
14552	CDKN1B	-1	CCND2
14553	ACD	1	TINF2
14554	MDM2	1	PML
14555	POLD1	1	POLD2
14556	POLD1	1	POLD4
14557	CCN2	1	FN1
14558	RAP1A	1	RASSF5
14559	PHB	1	TP53
14560	PAK4	1	CDC42
14561	CDC42	1	PAK4
14562	EIF2B1	1	EIF2B3
14563	KSR1	1	MAP2K2
14564	OS9	1	HIF1A
14565	RAF1	1	SFN
14566	PARD6G	1	PRKCZ
14567	CDKN1B	-1	CCNA2
14568	PARP1	1	E2F1
14569	CCNH	-1	CDK2
14570	CCNE2	-1	CDKN1B
14571	CDKN1B	-1	CCNE2
14572	TP53	1	BHLHE40
14573	SKP1	-1	FBXO5
14574	NCOA6	1	AR
14575	GRB2	1	WASL
14576	TAL1	-1	TCF3
14577	SPRY4	-1	CBL
14578	RUVBL1	1	TERT
14579	RUVBL1	1	DKC1
14580	HDAC1	1	H4-16
14581	CDKN1B	-1	CCNA1
14582	SPHKAP	-1	SPHK1
14583	BBS4	1	PCM1
14584	POLD4	1	POLD2
14585	POLD2	1	POLD3
14586	NR4A1	-1	BCL2
14587	CTNNB1	1	PTPRJ
14588	STIM1	1	ORAI1
14589	PIK3R1	1	MAPK8
14590	RRAS2	1	RIN1
14591	ARRB1	1	MAPK10
14592	RAF1	1	YWHAE
14593	YWHAE	-1	RAF1
14594	CSNK2A2	1	CSNK2A1
14595	FHL1	1	NRIP1
14596	THBS1	-1	FN1
14597	RELA	1	SNAI1
14598	NCL	-1	MDM2
14599	S100A4	-1	MDM2
14600	TP53	-1	S100B
14601	TP53	-1	S100A6
14602	NCOA1	1	NR1H3
14603	YWHAZ	-1	ARAF
14604	RASSF4	-1	STK3
14605	CDC42	1	PAK5
14606	PAK5	1	CDC42
14607	YWHAE	1	YWHAH
14608	YWHAH	1	YWHAE
14609	EXOC4	1	EXOC8
14610	RXRG	1	NR1H3
