	source	interaction	target
6010	MAPK1	1	JUND
6011	MAPK1	-1	TNFRSF1A
6012	MAPK1	-1	TFEB
6013	MAPK1	1	EIF2AK2
6014	MAPK1	1	SLC9A1
6015	MAPK1	1	RXRA
6016	MAPK1	1	NR4A1
6017	MAPK1	-1	POLR2A
6018	MAPK1	1	PTPN7
6019	PTPN7	-1	MAPK1
6020	MAPK1	1	CDK2
6021	MAPK1	1	ZFP36
6022	MAPK1	1	CAD
6023	MAPK1	1	PRDX6
6024	MAPK1	1	CIITA
6025	MAPK1	-1	RORA
6026	MAPK1	-1	IRS1
6027	MAPK1	1	SREBF1
6028	MAPK1	-1	PPARG
6029	MAPK1	1	TAGLN2
6030	MAPK1	1	BCL6
6031	MAPK1	1	STAT5A
6032	MAPK1	-1	LIFR
6033	MAPK1	-1	TOB1
6034	MAPK1	1	NR4A2
6035	MAPK1	1	IER3
6036	MAPK1	1	PLA2G4A
6037	MAPK1	-1	AMPH
6038	MAPK1	-1	PCYT1A
6039	MAPK1	-1	CEBPA
6040	MAPK1	1	RGS19
6041	MAPK1	-1	TSC2
6042	MAPK1	1	GSK3B
6043	MAPK1	1	ERF
6044	MAPK1	-1	SCNN1B
6045	MAPK1	1	RCAN1
6046	MAPK1	1	CSNK2A1
6047	MAPK1	1	GTF2I
6048	MAPK1	1	H3-3A
6049	MAPK1	1	KHDRBS1
6050	MAPK1	-1	POU5F1
6051	MAPK1	1	SP3
6052	MAPK1	1	LIPE
6053	MAPK1	1	CALD1
6054	MAPK1	1	PPARA
6055	MAPK1	-1	PDE4C
6056	MAPK1	1	EP300
6057	MAPK1	1	PAK1
6058	MAPK1	1	NR5A1
6059	MAPK1	1	SMAD4
6060	MAPK1	1	STIM1
6061	MAPK1	1	TP53BP2
6062	MAPK1	1	CTTN
6063	MAPK1	-1	ESPL1
6064	MAPK1	1	NCOA6
6065	MAPK1	-1	CASP8
6066	MAPK1	1	NFATC4
6067	MAPK1	1	PTPRR
6068	PTPRR	-1	MAPK1
6069	MAPK1	1	MED1
6070	MAPK1	1	TWIST1
6071	MAPK1	-1	STK11
6072	MAPK1	1	CEP55
6073	MAPK1	-1	NOXA1
6074	MAPK1	1	AEBP1
6075	MAPK1	1	MAFA
6076	MAPK1	-1	TSC1
6077	MAPK1	-1	BAD
6078	MAPK1	1	ARHGEF2
6079	MAPK1	-1	DAZAP1
6080	MAPK1	1	BMF
6081	MAPK1	1	NOX5
6082	MAPK1	-1	CIC
6083	MAPK1	1	PPP1R9B
6084	MAPK1	-1	GORASP1
6085	MAPK1	1	MKNK1
6086	MAPK1	1	IRX2
6087	MAPK1	1	GORASP2
6088	MAPK1	1	MKNK2
6089	MAPK1	1	PLCB1
6090	MAPK1	1	NDE1
6091	MAPK1	1	SPHK1
6092	MAPK1	-1	NUP50
6093	MAPK1	1	EXOC7
6094	MAPK1	1	GAB2
6095	DUSP1	-1	MAPK9
6096	ERCC5	1	ERCC2
6097	GRN	-1	TNFRSF1A
6098	PCSK1	1	IAPP
6099	ADORA2A	1	GNAL
6100	ADORA2A	1	GNAS
6101	ADORA2B	1	GNAS
6102	EPHA2	-1	CLDN4
6103	EPHB2	-1	ARHGEF15
6104	EPHB2	-1	RRAS
6105	EPHB2	1	NRCAM
6106	PTPN6	-1	NFAT5
6107	PTPN6	1	EGFR
6108	PTPN6	-1	IL2RB
6109	PTPN6	-1	CD72
6110	PTPN6	1	STAT3
6111	PTPN6	-1	SYK
6112	PTPN6	-1	ACTG1
6113	PTPN6	1	CASP8
6114	TACR3	1	GNA14
6115	TACR3	1	GNAQ
6116	IL12A	1	IL12B
6117	CASP1	1	PSEN1
6118	TYK2	1	DUSP3
6119	TYK2	1	IRF9_STAT1_STAT2
6120	GCHFR	-1	GCH1
6121	PPP2R1A	1	PPP2CB
6122	PPP2R1A	1	PPP2CA
6123	PPP2R1A	1	SGO1
6124	PPP2R1B	1	PPP2CA
6125	CDC25A	-1	RAF1
6126	CDC25A	-1	MAPK3
6127	BDKRB2	1	GNA14
6128	BDKRB2	1	GNA15
6129	BDKRB2	1	GNAQ
6130	AVPR2	1	GNAS
6131	ADORA1	1	GNAO1
6132	ADORA1	1	GNAZ
6133	GRPR	1	GNA14
6134	GRPR	1	GNAQ
6135	AGTR1	1	GNA14
6136	AGTR1	1	GNA15
6137	OXTR	1	GNA14
6138	OXTR	1	GNAQ
6139	CLIP1	1	DCTN1
6140	SSTR2	1	GNAI1
6141	GNRHR	1	GNAQ
6142	HOXA9	1	MEIS1
6143	HOXD11	1	MEIS1
6144	TLX1	-1	PPP2CB
6145	TLX1	-1	PPP2CA
6146	PRKAR1B	-1	PRKACA
6147	PRKAR1B	-1	PRKACB
6148	PRKAR2B	-1	PRKACB
6149	SDC4	1	RAC1
6150	AKT1	1	FOXO6
6151	AKT1	1	SH2B2
6152	AKT1	1	CHEK1
6153	AKT1	1	MDM4
6154	AKT1	-1	CFLAR
6155	AKT1	-1	HTRA2
6156	AKT1	-1	BCL2L11
6157	AKT1	-1	TAL1
6158	AKT1	1	PFKFB2
6159	AKT1	-1	NCOR1
6160	AKT1	1	ESR1
6161	AKT1	1	NR3C1
6162	AKT1	1	ITGB3
6163	AKT1	-1	ADRB2
6164	AKT1	1	VIM
6165	AKT1	1	HMOX1
6166	AKT1	-1	HNRNPA1
6167	AKT1	1	AR
6168	AKT1	1	RARA
6169	AKT1	1	IMPDH2
6170	AKT1	-1	SKI
6171	AKT1	1	NCF1
6172	AKT1	1	GATA1
6173	AKT1	1	S1PR1
6174	AKT1	1	RPS3
6175	AKT1	1	EIF4B
6176	AKT1	-1	GATA2
6177	AKT1	1	CDK2
6178	AKT1	1	DNMT1
6179	AKT1	-1	PLN
6180	AKT1	1	TKT
6181	AKT1	1	BMI1
6182	AKT1	1	LONP1
6183	AKT1	1	BRCA1
6184	BRCA1	-1	AKT1
6185	AKT1	-1	MAP2K4
6186	AKT1	-1	YAP1
6187	AKT1	1	CLK2
6188	AKT1	-1	CDKN1C
6189	AKT1	-1	IRAK1
6190	AKT1	1	HK2
6191	AKT1	1	TTC3
6192	TTC3	-1	AKT1
6193	AKT1	1	ATXN1
6194	AKT1	1	USP14
6195	AKT1	1	VCP
6196	AKT1	1	RAC1
6197	AKT1	1	YWHAZ
6198	AKT1	1	SRPK2
6199	AKT1	1	H3-3A
6200	AKT1	1	XIAP
6201	AKT1	1	POU5F1
6202	AKT1	-1	BAX
6203	AKT1	1	ILF3
6204	AKT1	-1	STK4
6205	AKT1	-1	PRKAA1
6206	AKT1	-1	STK3
6207	AKT1	1	PDE3B
6208	AKT1	1	PEA15
6209	AKT1	1	TWIST1
6210	AKT1	-1	EZH2
6211	AKT1	-1	ZYX
6212	AKT1	1	MAP3K11
6213	AKT1	1	UBE2S
6214	AKT1	-1	GAB2
6215	AKT1	1	PFKFB3
6216	AKT1	-1	PDCD4
6217	AKT1	-1	DAB2IP
6218	AKT1	-1	TENT2
6219	AKT1	-1	SH3RF1
6220	AKT1	1	ALYREF
6221	AKT1	-1	PPARGC1A
6222	AKT1	-1	KHSRP
6223	AKT1	1	SCYL1
6224	AKT1	1	TP53RK
6225	AKT1	1	AGAP2
6226	AKT1	-1	PHB2
6227	AKT1	-1	MAP3K5
6228	AKT1	-1	PHF20
6229	AKT1	-1	CDCA7
6230	AKT1	1	WNK1
6231	AKT1	-1	METTL1
6232	AKT1	1	PIKFYVE
6233	AKT1	-1	RNF11
6234	AKT1	1	TSC1_TSC2
6235	AKT1	1	CHUK_IKBKB_IKBKG
6236	AKT2	1	CHUK
6237	AKT2	-1	HTRA2
6238	AKT2	-1	STK3
6239	AKT2	-1	FOXO3
6240	AKT2	1	ESR1
6241	AKT2	-1	HSPB1
6242	AKT2	-1	BRAF
6243	AKT2	1	EZR
6244	AKT2	1	CREB1
6245	AKT2	-1	PTPN1
6246	AKT2	1	NOS3
6247	AKT2	1	CTNNB1
6248	AKT2	1	BMI1
6249	AKT2	-1	CDKN1B
6250	AKT2	-1	TSC2
6251	AKT2	-1	FOXO1
6252	AKT2	-1	GSK3B
6253	AKT2	1	CASP9
6254	AKT2	1	XIAP
6255	AKT2	-1	FOXO4
6256	AKT2	1	MDM2
6257	AKT2	1	POU5F1
6258	AKT2	1	EP300
6259	AKT2	-1	STK4
6260	AKT2	-1	PCBP1
6261	AKT2	-1	STXBP4
6262	AKT2	-1	SH3RF1
6263	AKT2	1	BAD
6264	AKT2	-1	MAP3K5
6265	AKT2	1	ANKRD2
6266	AKT2	-1	PPARGC1A
6267	AKT2	1	MYO5A
6268	AKT2	1	TSC1_TSC2
6269	AKT2	1	CHUK_IKBKB_IKBKG
6270	RYK	1	FZD8
6271	STIP1	-1	HSP90AA1
6272	STIP1	-1	HSP90AB1
6273	ARRB2	-1	ADRB2
6274	ARRB2	-1	ADRB1
6275	CCKAR	1	GNA14
6276	CCKAR	1	GNA15
6277	CCKAR	1	GNAQ
6278	CCKBR	1	GNA14
6279	CCKBR	1	GNA15
6280	CCKBR	1	GNAQ
6281	GRK4	-1	BDKRB2
6282	SSTR3	1	GNAI1
6283	GTF2H1	-1	E2F1
6284	ICAM3	1	ITGAD_ITGB2
6285	CIITA	1	RFX5
6286	CDH5	1	CTNNB1
6287	TTK	-1	ABL1
6288	TTK	1	HSPA9
6289	NTF4	1	NTRK1
6290	NTF4	1	NTRK2
6291	GRK5	1	LRP6
6292	GRK5	-1	TP53
6293	GRK5	1	ADRB2
6294	GRK5	-1	BDKRB2
6295	GRK5	1	SNCA
6296	GRK5	1	ST13
6297	GRK5	-1	SNCB
6298	HTR7	1	GNAL
6299	HTR7	1	GNAS
6300	PTGER1	1	GNA14
6301	PTGER1	1	GNAQ
6302	PTGER1	1	GNAS
6303	PRSS3	1	F2RL1
6304	CTNNA1	-1	YAP1
6305	CTNNB1	-1	PPARG
6306	CTNNB1	1	POU5F1
6307	CTNNB1	1	TRRAP
6308	PCGF2	-1	HSF2
6309	NF2	1	LATS1
6310	NF2	1	LATS2
6311	ADRA1A	1	GNA14
6312	HRH1	1	GNA14
6313	HRH1	1	GNAQ
6314	ADRA1B	1	GNA14
6315	ADRA1B	1	GNAQ
6316	OPRM1	1	GNAI1
6317	THBS2	1	CD47
6318	HOXD12	1	MEIS1
6319	HOXD12	-1	MAFG
6320	HOXD12	-1	MAFF
6321	HOXD13	1	MEIS1
6322	DRD3	1	GNAI1
6323	MSX2	-1	DLX5
6324	DLX5	-1	MSX2
6325	MSX2	1	SPEN
6326	FBN1	-1	FBLN5
6327	IRS1	1	PIK3R1
6328	IRS1	1	PIK3CB
6329	TIMP3	-1	MMP14
6330	GRK3	-1	BDKRB2
6331	GRK3	-1	OPRM1
6332	GRK3	1	CCR5
6333	FUS	1	MATR3
6334	HNF1B	1	ATF1
6335	PPM1A	-1	IKBKB
6336	PPM1A	1	PIK3R1
6337	PPM1A	-1	CDK9
6338	PPM1A	-1	PAK1
6339	PPM1A	-1	MAPK14
6340	FLT4	-1	RPS6KA3
6341	KDR	1	PIK3R1
6342	KDR	1	GRB2
6343	KDR	1	PTK2
6344	TRIM23	1	TBK1
6345	MAP2K2	-1	CASP9
6346	PPP1CC	-1	AXIN1
6347	TGFBR2	1	ZFYVE9
6348	PPP1CC	-1	TP53
6349	PPP1CC	1	EIF2S1
6350	PPP1CC	1	NOS3
6351	PPP1CC	-1	AKT1
6352	PPP1CC	1	CASP2
6353	PPP1CC	1	MDM2
6354	PPP1CC	1	IKZF1
6355	FLT3	1	SHC1
6356	FLT3	1	CTNNB1
6357	FLT3	1	STAT5A
6358	FLT3	1	GRB2
6359	BMPR1A	1	FAM83G
6360	BMPR1A	1	SMAD9
6361	BMPR1A	1	BMPR2
6362	BMPR2	1	BMPR1A
6363	BMPR1A	1	SMAD1
6364	BMPR1A	1	SMAD5
6365	TGFBR1	1	SPTBN1
6366	ACVR1B	1	TDP2
6367	TGFBR1	1	PIK3R2
6368	TGFBR1	1	PIK3R1
6369	TGFBR1	1	RHOA
6370	TGFBR1	-1	EEF1A1
6371	LTBR	1	TRAF2
6372	TGFBR2	1	PIK3R2
6373	RIPK1	1	TAB2
6374	TGFBR2	1	PIK3R1
6375	TGFBR2	1	VPS39
6376	TGFBR2	1	PARD6A
6377	PPARG	-1	HDAC1
6378	AVPR1A	1	GNAQ
6379	SNCA	-1	VAMP2
6380	BRCA1	1	FANCD2
6381	GNAL	1	ADCY5
6382	GNAL	1	ADCY1
6383	GGCX	1	F2
6384	GGCX	1	F9
6385	GDNF	1	NCAM1
6386	GGCX	1	F7
6387	CDKN1A	-1	CDK4
6388	CDKN1A	-1	CCNB1
6389	CDKN1A	-1	CDK3
6390	CDKN1A	-1	CDK6
6391	CDK6	-1	CDKN1A
6392	CDKN1A	-1	CCNE2_CDK2
6393	CDKN1A	-1	CCNB1_CDK1
6394	MMP12	-1	F12
6395	GDNF	1	GFRA2
6396	GDNF	1	GFRA1
6397	IL6ST	1	SHC1
6398	VHL	-1	CARD9
6399	PBX1	1	HOXB1
6400	USP8	1	EGFR
6401	USP8	1	STAM
6402	ID1	-1	MYOD1
6403	ID1	-1	TCF4
6404	ID1	-1	TCF3
6405	ID1	-1	TCF12
6406	OPRD1	1	GNAI1
6407	OPRL1	1	GNA14
6408	WNT5A	1	LRP6
6409	WNT5A	1	RYK
6410	WNT5A	1	FZD3
6411	PPP1R2	-1	PPP1CA
6412	CSK	1	LYN
6413	CSK	1	PTPRC
6414	CSK	1	FGR
6415	CSK	1	PECAM1
6416	MAP3K8	1	PLK1
6417	HTR2B	1	GNA14
6418	HTR2B	1	GNAQ
6419	PRKCI	1	EZR
6420	PRKCI	1	LLGL1
6421	PRKCI	1	LLGL2
6422	PRKCI	1	ECT2
6423	ASIP	1	ATRN
6424	ASIP	-1	MC1R
6425	STAT1	1	IRF2
6426	STAT6	-1	STAT1
6427	STAT5A	1	FOXP3
6428	PIK3CA	1	TPM1
6429	PIK3CA	1	BTK
6430	MTOR	1	SGK1
6431	MTOR	-1	TFEB
6432	MTOR	-1	IRS1
6433	MTOR	-1	MAF1
6434	MTOR	1	STAT3
6435	MTOR	1	GRB10
6436	MTOR	1	NRBF2
6437	MTOR	1	ISCU
6438	CASP3	1	DFFB
6439	CASP3	1	NFKBIA
6440	CASP3	-1	AKT1
6441	CASP3	-1	BRCA1
6442	CASP3	1	PSEN1
6443	CASP3	1	PSEN2
6444	CASP3	1	STK4
6445	CASP3	1	GRIPAP1
6446	CASP3	1	BAD
6447	MATK	-1	LYN
6448	TEC	1	BMX
6449	TEC	-1	BTK
6450	BTK	1	TEC
6451	TXK	1	CTLA4
6452	ABL2	-1	PSMA7
6453	ABL2	1	CEBPB
6454	ABL2	1	LGALS3
6455	ABL2	1	CRK
6456	CDKN2B	-1	CDK4
6457	GDF5	1	BMPR1B
6458	PAFAH1B1	1	CLIP1
6459	PAFAH1B1	1	DYNC1H1
6460	PAFAH1B1	1	NDEL1
6461	PTGFR	1	GNA14
6462	PTGFR	1	GNAQ
6463	PTGIR	1	GNAQ
6464	PTGIR	1	GNAS
6465	GRK6	-1	BDKRB2
6466	GRK6	-1	LTB4R
6467	PTPN9	-1	GHR
6468	PTPN9	-1	NSF
6469	ZAP70	1	MUC1
6470	ZAP70	1	SHC1
6471	ZAP70	1	DUSP3
6472	MAPK8	1	CDKN1A
6473	ZAP70	1	DBNL
6474	ZAP70	1	SH2B3
6475	SYK	1	SLC4A1
6476	SYK	-1	LCK
6477	SYK	-1	MAPT
6478	SYK	1	FCGR2A
6479	SYK	1	PRKCA
6480	SYK	1	SHC1
6481	SYK	1	FCGR2C
6482	SYK	1	SNCA
6483	SYK	1	TUBA4A
6484	SYK	1	IL15RA
6485	SYK	1	IKZF1
6486	SYK	1	MAP4K1
6487	MMP13	-1	F12
6488	MMP13	-1	COL2A1
6489	CBX5	1	H3C8
6490	CBX5	1	H3-3A
6491	CBX5	1	H3-4
6492	MAPK8	-1	LAT
6493	MAPK8	1	MYC
6494	MAPK8	1	NR3C1
6495	MAPK8	1	TP53
6496	MAPK8	1	APP
6497	MAPK8	1	KRT8
6498	MAPK8	-1	STMN1
6499	MAPK8	1	JUND
6500	MAPK8	1	RXRA
6501	MAPK8	-1	NR4A1
6502	MAPK8	-1	CDC25C
6503	MAPK8	1	AKT1
6504	MAPK8	-1	YWHAB
6505	MAPK8	-1	SFN
6506	MAPK8	-1	PPARG
6507	NCOA4	1	AR
6508	MAPK8	1	MAPK9
6509	MAPK8	1	PXN
6510	MAPK8	-1	ATN1
6511	MAPK8	1	HNRNPK
6512	MAPK8	1	H3-3A
6513	MAPK8	1	FOXO4
6514	MAPK8	1	HSF1
6515	MAPK8	1	APLP2
6516	MAPK8	1	MCL1
6517	MAPK8	-1	AIMP1
6518	MAPK8	-1	NFATC3
6519	MAPK8	1	STK4
6520	MAPK8	-1	NFATC2
6521	MAPK8	1	IRF3
6522	MAPK8	1	TWIST1
6523	MAPK8	-1	PPM1J
6524	MAPK8	-1	RCSD1
6525	MAPK8	1	EIF4ENIF1
6526	MAPK9	1	PSEN1
6527	MAPK8	1	SIRT1
6528	MAPK8	1	PKMYT1
6529	MAPK9	1	ATF2
6530	MAPK9	-1	MFN2
6531	MAPK9	1	MYC
6532	MAPK9	1	TP53
6533	MAPK9	1	JUN
6534	MAPK9	1	H2AX
6535	MAPK9	-1	STMN1
6536	MAPK9	1	ELK1
6537	MAPK9	-1	RXRA
6538	MAPK9	-1	CDC25C
6539	MAPK9	-1	SFN
6540	MAPK9	1	IRS1
6541	MAPK9	1	STAT3
6542	MAPK9	-1	ELK3
6543	MAP2K4	-1	RXRA
6544	MAP2K4	1	MAPK14
6545	CRK	1	CBL
6546	CRK	1	PTK2
6547	CRK	1	MAP4K1
6548	CRK	1	MAP4K5
6549	CRKL	1	PIK3CB
6550	CRKL	1	MAP4K1
6551	CDKN1B	-1	CCNE2_CDK2
6552	BDKRB1	1	GNA14
6553	BDKRB1	1	GNA15
6554	IER3	-1	PPP2R5C
6555	MAP2K3	1	DYRK1B
6556	PRKAA2	1	PFKFB2
6557	YAP1	1	TEAD1
6558	YAP1	1	CTNNB1
6559	YAP1	-1	RUNX2
6560	YAP1	1	TEAD4
6561	YAP1	1	TEAD2
6562	YAP1	1	SMAD1
6563	YAP1	1	TEAD3
6564	HDAC4	-1	MEF2C
6565	CSN1S1	1	RELA
6566	AVPR1B	1	GNAQ
6567	MTNR1A	1	GNAI1
6568	LEPR	1	PTPN11
6569	PPP3CC	1	DNM1L
6570	PPP3CC	1	NFATC1
6571	CSNK1D	1	PRH2
6572	PPP3CC	-1	FLNA
6573	PPP3CC	1	KSR2
6574	PPP3CC	1	BAD
6575	CSNK1D	1	TP53
6576	CSNK1A1	1	MDM4
6577	CSNK1A1	-1	FOXO3
6578	CSNK1A1	-1	GLI2
6579	CSNK1A1	-1	GLI3
6580	CSNK1A1	1	LGALS3
6581	CSNK1A1	1	YWHAQ
6582	CSNK1A1	1	SNCA
6583	CSNK1A1	1	GSK3B
6584	CSNK1A1	1	FOXG1
6585	CSNK1A1	1	BID
6586	CSNK1A1	1	RHOB
6587	CSNK1A1	1	YWHAZ
6588	CSNK1A1	-1	FOXO4
6589	CSNK1A1	1	FOXO1
6590	CSNK1A1	-1	FADD
6591	CSNK1A1	-1	DEPTOR
6592	CSNK1A1	-1	CTPS2
6593	CSNK1D	-1	MAPT
6594	CSNK1D	1	GJA1
6595	CSNK1D	1	KIR3DL1
6596	CSNK1D	-1	YAP1
6597	CSNK1D	1	PSEN2
6598	CSNK1D	1	CDK5
6599	CSNK1D	-1	HIF1A
6600	CSNK1D	-1	ZNF322
6601	CSNK1D	1	UHRF1
6602	CSNK1D	-1	WWTR1
6603	CSNK1D	1	NCOA3
6604	PIK3CG	1	PDPK1
6605	PIK3CG	1	TPM2
6606	MASP1	1	C2
6607	MAPKAPK2	1	BAG2
6608	MASP1	1	C4A
6609	MASP1	1	C4B_2
6610	PXN	1	ILK
6611	MAPKAPK2	1	ARPC5
6612	MAPKAPK2	1	PIAS1
6613	MAPKAPK2	1	TH
6614	MAPKAPK2	1	ALOX5
6615	MAPKAPK2	1	SRF
6616	MAPKAPK2	1	TCF3
6617	MAPKAPK2	-1	PDE4A
6618	MAPKAPK2	1	LSP1
6619	MAPKAPK2	1	KRT20
6620	MAPKAPK2	1	ETV1
6621	MAPKAPK2	1	PLK1
6622	MAPKAPK2	1	LIMK1
6623	MAPKAPK2	1	YWHAZ
6624	MAPKAPK2	1	MDM2
6625	MAPKAPK2	-1	ZFP36L1
6626	MAPKAPK2	1	ELAVL1
6627	MAPKAPK2	-1	RCSD1
6628	MAPKAPK2	1	LPCAT2
6629	MAPKAPK2	1	AATF
6630	MAPKAPK2	1	AGO2
6631	MAPKAPK2	-1	UBE2J1
6632	MTNR1B	1	GNAI3
6633	CDK8	-1	SMAD1
6634	MTNR1B	1	GNAI1
6635	POU3F4	1	POU3F3
6636	POU3F4	1	POU3F2
6637	CDK8	1	CCNH
6638	CDK8	-1	SMAD3
6639	FNTA	1	HRAS
6640	FNTA	1	KRAS
6641	FNTB	1	HRAS
6642	FNTB	1	KRAS
6643	UBE2A	1	PCNA
6644	SIK1	-1	CRTC2
6645	CSNK1E	1	DVL2
6646	CSNK1E	1	PER2
6647	CSNK1E	1	AXIN1
6648	CSNK1E	1	PER1
6649	CSNK1E	-1	CTNND1
6650	CSNK1E	1	APC
6651	CSNK1E	1	CTNNB1
6652	CSNK1E	-1	YAP1
6653	CSNK1E	1	BID
6654	CSNK1E	-1	PER3
6655	CSNK1E	-1	EIF4EBP1
6656	CSNK1E	1	WWTR1
6657	TMED10	1	PSEN1
6658	NUMB	1	TP53
6659	NUMB	-1	GLI1
6660	NUMB	-1	MDM2
6661	MDM2	-1	NUMB
6662	CLK1	-1	ABL1
6663	CLK1	1	PTPN1
6664	CLK1	1	RBM17
6665	CLK2	1	PTPN1
6666	PSEN1	1	NOTCH1
6667	FHIT	-1	CTNNB1
6668	RANBP2	1	TNPO1
6669	GSK3A	-1	ANKRD28
6670	GSK3A	-1	MYC
6671	GSK3A	-1	UNG
6672	GSK3A	-1	GYS1
6673	GSK3A	-1	SFPQ
6674	GSK3A	1	RELA
6675	GSK3A	-1	MCL1
6676	GSK3A	-1	EIF2B5
6677	GSK3A	-1	NBR1
6678	GSK3A	1	MAFA
6679	GSK3A	1	STMN3
6680	GSK3A	-1	GATA6
6681	GSK3A	-1	CAMKK2
6682	GSK3A	1	NIFK
6683	GSK3A	-1	GPSM3
6684	GSK3B	-1	ARNTL
6685	GSK3B	1	DCX
6686	GSK3B	-1	PHLPP1
6687	GSK3B	-1	CLASP2
6688	GSK3B	-1	SNAI1
6689	APP	1	GSK3B
6690	GSK3B	1	ESR1
6691	GSK3B	1	NR3C1
6692	GSK3B	-1	GLI2
6693	GSK3B	-1	NEFH
6694	GSK3B	1	CDH1
6695	GSK3B	-1	UNG
6696	GSK3B	-1	MUC1
6697	GSK3B	1	H1-5
6698	GSK3B	1	CEBPB
6699	GSK3B	1	NFKB1
6700	GSK3B	1	NR1D1
6701	GSK3B	-1	SFPQ
6702	GSK3B	-1	FCAR
6703	GSK3B	1	APC
6704	GSK3B	-1	CCND2
6705	GSK3B	-1	CCND3
6706	GSK3B	-1	CDC25A
6707	GSK3B	1	PPIF
6708	GSK3B	1	CIITA
6709	GSK3B	-1	SREBF1
6710	GSK3B	-1	CDKN1A
6711	GSK3B	1	PPP1R2
6712	GSK3B	1	NOTCH1
6713	GSK3B	-1	MAP1B
6714	GSK3B	1	CEBPA
6715	GSK3B	-1	PSEN1
6716	GSK3B	-1	EIF2B5
6717	GSK3B	1	TSC2
6718	GSK3B	-1	MNX1
6719	GSK3B	-1	PDX1
6720	GSK3B	1	ACLY
6721	GSK3B	1	RCAN1
6722	GSK3B	1	ATXN3
6723	GSK3B	-1	HDAC4
6724	GSK3B	1	CAP1
6725	GSK3B	-1	ROR2
6726	GSK3B	1	PRKCE
6727	GSK3B	1	RELA
6728	GSK3B	1	NOTCH2
6729	GSK3B	1	BAX
6730	GSK3B	-1	MCL1
6731	GSK3B	-1	EIF4EBP1
6732	GSK3B	-1	KLF5
6733	GSK3B	-1	HNRNPD
6734	GSK3B	1	CRMP1
6735	GSK3B	1	DPYSL3
6736	GSK3B	-1	GRB14
6737	GSK3B	-1	NFE2L1
6738	GSK3B	-1	NBR1
6739	GSK3B	1	BORA
6740	GSK3B	-1	ZNF322
6741	GSK3B	-1	MYOCD
6742	GSK3B	1	MAFA
6743	GSK3B	1	BICD1
6744	GSK3B	1	SPAG5
6745	GSK3B	-1	CAMKK2
6746	GSK3B	1	DPYSL5
6747	GSK3B	1	NIFK
6748	GSK3B	-1	RBM38
6749	GSK3B	1	BCL2L12
6750	GSK3B	-1	GPHN
6751	GSK3B	1	DROSHA
6752	GSK3B	1	FBXO4
6753	GSK3B	-1	MACF1
6754	GSK3B	-1	ZNF281
6755	GSK3B	-1	SNCAIP
6756	STK19	1	NRAS
6757	MRE11	1	NBN
6758	KHK	1	PRPS1
6759	GNAQ	1	ARHGEF12
6760	MMP14	-1	F12
6761	HTR6	1	GNAL
6762	HTR6	1	GNAQ
6763	HTR6	1	GNAS
6764	CSRP3	1	MYOD1
6765	CSRP3	1	MYOG
6766	CSRP3	1	MYF6
6767	DNM2	1	VAV1
6768	CDK7	1	ESR1
6769	CDK7	1	TP53
6770	CDK7	-1	AR
6771	CDK7	1	RARA
6772	CDK7	1	CDK4
6773	CDK7	1	RARG
6774	CDK7	1	CDK11B
6775	CDK7	-1	POLR2A
6776	CDK7	1	MCM2
6777	CDK7	-1	E2F1
6778	CDK7	1	POU5F1
6779	CDK7	1	XRN2
6780	CDK9	1	SUPT5H
6781	CDK9	-1	SMAD3
6782	CDK9	1	NCOA2
6783	CDK9	-1	RCHY1
6784	RAB5C	1	EEA1
6785	RAB9A	1	PLIN3
6786	RAB9A	1	RABEPK
6787	BLK	1	FCGR2A
6788	BLK	1	FCGR2C
6789	DUSP3	-1	ERBB2
6790	DUSP3	-1	MAPK3
6791	SMARCA4	1	TERT
6792	BRCA2	1	POLH
6793	HCFC1	1	CREB3
6794	HCFC1	-1	ZBTB17
6795	IRAK1	1	STAT3
6796	RPS6KA3	1	ESR1
6797	RPS6KA3	-1	HMGN2
6798	RPS6KA3	1	CREB1
6799	RPS6KA3	1	EIF2AK2
6800	NR4A1	1	RPS6KA3
6801	RPS6KA3	1	H2BC3
6802	RPS6KA3	-1	GSK3A
6803	RPS6KA3	1	YBX1
6804	RPS6KA3	1	NFATC4
6805	RPS6KA3	1	WWC1
6806	RPS6KA3	-1	CIC
6807	NEK2	-1	PPP1CC
6808	KPNA2	-1	RNMT
6809	RAP1GDS1	1	RAP1A
6810	RAP1GDS1	1	RAC1
6811	EFNA5	1	EPHA2
6812	JAK3	1	PLD2
6813	MAP2K6	1	MAPK9
6814	MAP2K6	1	MAPK10
6815	MAP2K6	1	STAT4
6816	VAV2	1	RHOA
6817	CHN2	-1	RAC1
6818	EFNA3	1	EPHA2
6819	PPP5C	-1	RAF1
6820	PPP5C	-1	NR3C1
6821	PPP5C	-1	CDC37
6822	PPP5C	-1	MAP3K5
6823	PPP5C	-1	CILK1
6824	PLK1	-1	IKBKB
6825	PLK1	1	TP73
6826	PLK1	1	BIRC5
6827	PLK1	1	KAT7
6828	PLK1	1	MYC
6829	PLK1	1	NPM1
6830	PLK1	1	VIM
6831	PLK1	1	YY1
6832	PLK1	-1	IRS1
6833	PLK1	-1	SNCA
6834	PLK1	-1	RAP1GAP
6835	PLK1	-1	FADD
6836	PLK1	1	PIN1
6837	PLK1	1	DCTN1
6838	PLK1	-1	MAD2L1BP
6839	PLK1	-1	SNCB
6840	PLK1	1	KIZ
6841	PLK1	1	ERCC6L
