	ATF2	ATF6	CREB1	ELK1	ESR1	ESR2	FOS	HIF1A	JUN	LEF1	MYC	NFATC2	NFE2L2	NR3C1	RXRA	SMAD3	SMAD4	SP1	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT5B	STAT6	TCF7L2	TP53
EKW001_SHSY5Y_120H:TRCN0000295914:2	0.435788608052916	0.486758133136082	0.741995050215216	0.837049080482736	0.332798196455966	0.202400548480733	0.374931377099722	0.737374130976242	0.689606395193512	0.307953042105068	0.675657587798633	0.124727370974499	0.662767470272032	0.106276503060238	0.479668713548309	0.394634402516611	0.568273820542977	0.633378292230068	0.255773916240465	0.244437994082457	0.207729717920567	0.804321082324807	0.887304844663331	0.787159942190967	0.174588643543292	0.342121785209198	0.133549156856754
TAK001_A375_96H:TRCN0000010425:-666	0.641913257155745	0.525186384722082	0.478072880435077	0.43435635214567	0.514319289137874	0.495570648521167	0.634796795534858	0.327146461534595	0.825762855544895	0.370097832511899	0.17070826456639	0.799262617533733	0.609711119106885	0.827259709991203	0.590080075180915	0.877847930613005	0.820313527902111	0.360282721229574	0.722117125881238	0.0385610052981854	0.868816751538028	0.724122397870419	0.216726228113082	0.395344601910705	0.335540902349304	0.401160152439447	0.333550434235948
TAK001_A375_96H:TRCN0000019804:-666	0.821202116099311	0.570940528065039	0.702929568430858	0.622582977097403	0.852739555764576	0.743958088486091	0.619738003389986	0.271795483372464	0.748165998271151	0.068803800933711	0.046145273181463	0.607688850924468	0.807734473106312	0.801419298093926	0.696998171533039	0.856821443486749	0.747334073059963	0.464506184606783	0.886904173224775	0.185086786668128	0.660926440537329	0.651560133686527	0.294552001611781	0.346620506532269	0.66311562798198	0.463380442367411	0.531680429759792
TAK001_HEKTE_96H:TRCN0000008027:-666	0.676167743920934	0.558296416763567	0.86049698212809	0.202764184956604	0.592910238104682	0.891303993897466	0.915296611125206	0.208115730130764	0.570994730376146	0.45152606419417	0.00972130608261968	0.715987409663095	0.0851876970063978	0.742208435395257	0.55826713869694	0.381735939833005	0.145962220180262	0.52104405534861	0.312760870157676	0.014792048191427	0.346657679897493	0.697625568974631	0.141781940460726	0.2490148911022	0.637766269241749	0.491383101109911	0.451182572210131
T1D.KD001_JURKAT_120H:TRCN0000381306:-666	0.494547210876865	0.7873921416791	0.585905612991725	0.75505186868535	0.450445326491864	0.20185168038463	0.334468515567934	0.813459816445315	0.614920614678729	0.419440278494258	0.951063265804758	0.275364322941353	0.292420218404684	0.387245817438965	0.482958478114981	0.488137953652588	0.744098416533042	0.661752061970642	0.208940824293481	0.312103257272113	0.450678291823267	0.477906924754544	0.825807102575797	0.669534748053258	0.461692045818134	0.734907627247467	0.269125981061322
TAK002_HEKTE_96H:TRCN0000073718:-666	0.174253363312501	0.55354171857151	0.843333663551423	0.29416921199412	0.316918039087747	0.383174399454399	0.540609545421928	0.0368915849193357	0.085699645373646	0.373237158312765	0.579086806393251	0.514136055996622	0.662178381745542	0.754698005979845	0.44141016291927	0.152821572693706	0.299216537635642	0.126221331571231	0.587913408601036	0.698497773979754	0.208936889027042	0.649504608111507	0.54230904661027	0.436642448472305	0.693747803761343	0.226895179682535	0.173066434755133
TAK002_HEKTE_96H:TRCN0000003101:-666	0.686646480899461	0.815186265022698	0.164060091233885	0.113783387307113	0.421725677345609	0.923502675416395	0.836484343558421	0.0331913679105785	0.481347744531052	0.233192772610765	0.0445582500590469	0.614938963012867	0.579505223238495	0.714969169126602	0.376340932413488	0.552224263025431	0.487159373641363	0.739577229789561	0.644696682562367	0.115450574597362	0.35907837346012	0.366938914977926	0.360519447716654	0.267872758097844	0.428105583577479	0.281340004809954	0.928932918492197
TAK001_A375_96H:TRCN0000312625:-666	0.411952199873606	0.168899942991586	0.476705434327774	0.251364616134706	0.783442180822965	0.604186302183534	0.41489922839987	0.0348288000015525	0.316342749513811	0.440448921917007	0.0255754560732661	0.451740581288186	0.179720550560753	0.490598523932163	0.575683215332445	0.588989527653657	0.593659592374216	0.250734830564743	0.874233788830022	0.990636461287229	0.340948198096926	0.4666881968234	0.685149498750956	0.542151517526125	0.813683994777119	0.468187315153684	0.79715926687509
TAK001_A375_96H:TRCN0000196698:-666	0.955502033549877	0.27459177399391	0.388418749477238	0.709987578036977	0.701728037715342	0.493363827417502	0.596302446970052	0.957688636124317	0.891385796172016	0.751358398793242	0.00562703165247732	0.192823410345191	0.881950605799558	0.850429456531465	0.209048372596314	0.8994494279982	0.914021110440351	0.690774450596442	0.945009475564535	0.998350027637908	0.842403895305861	0.395892319202976	0.783979331764832	0.792290880859452	0.443218646058614	0.713905324363594	0.948880531679017
EKW001_PC3_120H:TRCN0000288787:2	0.355882659678893	0.224838869538403	0.423989328155347	0.924250382413978	0.637953579302321	0.773511347124437	0.896335641021367	0.581813141370395	0.86790609985989	0.491354999911674	0.0409236890090667	0.373015915888202	0.61879623331581	0.375458638588592	0.254527238547664	0.889068369131662	0.941810830478554	0.547141358516662	0.998653799858206	0.977631690520563	0.73863059315394	0.413533098084555	0.814193748188891	0.759410883657126	0.506816830204837	0.76740258189501	0.989543649096
DER001_VCAP_96H:TRCN0000121318:-666	0.863637838810196	0.719520940522009	0.39953467116207	0.970959428446107	0.407670526920914	0.641441308552959	0.834907401417806	0.773165275036275	0.802344147804259	0.459601043603425	0.833930860029657	0.700235902971868	0.958863198458969	0.374571361186828	0.78900208681108	0.669361023572019	0.832585320965223	0.503167981572464	0.26345657722231	0.193302193761773	0.769536674663394	0.152103321655428	0.469879465431911	0.576055562392069	0.31000667501467	0.402294935804763	0.755922708278199
TAK001_A375_96H:TRCN0000047632:-666	0.509378584529202	0.856713595390755	0.529174126916653	0.970101630715488	0.8521072693225	0.91091338242052	0.622500054802867	0.218160711491783	0.889462235955735	0.481428881172988	0.103370924974633	0.378175625004714	0.908958876798434	0.775449231735356	0.144793243794728	0.565165151988249	0.846623297329298	0.113332627360632	0.799188645150177	0.361163867589375	0.700579127391691	0.412871310215713	0.359984721663736	0.199840832426264	0.556528123493632	0.916060515945661	0.419222329595269
TAK002_PC3_96H:TRCN0000121068:-666	0.546518957165635	0.308237401334057	0.701825978729055	0.78304636032527	0.838663735539522	0.776981705231075	0.30195876176878	0.150766441853377	0.195100408864957	0.311238225319461	0.0418578140590992	0.296497056039303	0.200377731809932	0.303804127390863	0.726311695405846	0.633017540299253	0.933885268378081	0.715139555706551	0.881827029674453	0.977465958009536	0.541762236628249	0.576176794482638	0.78112300276025	0.828723393851314	0.783270396826946	0.843140734189578	0.618450155171717
EKW001_SHSY5Y_120H:TRCN0000295915:2	0.82963961684682	0.740687040691337	0.168984052813284	0.638009398936167	0.738476705363474	0.662916014471232	0.964305577949519	0.798854146187364	0.974003021171965	0.281549166819458	0.609135775309677	0.462908087103074	0.712657027675654	0.447394753284804	0.51995847585266	0.970289317543533	0.950463122656485	0.964530289422871	0.38670253497796	0.398024215374949	0.370494200975612	0.240959389654044	0.441102968051612	0.735437111266503	0.240044850101592	0.16379387162033	0.976571313702543
DER001_A375_96H:TRCN0000196310:-666	0.718458732917659	0.823329603136555	0.46627627136665	0.779539768391688	0.882745458183753	0.490072396841547	0.648909088768929	0.953961170629423	0.760556524378951	0.614023387878065	0.16208409916997	0.147496339005074	0.854237537971381	0.265343628862241	0.147967646061022	0.742992200584377	0.843673298536012	0.660587983644078	0.953272592602866	0.810469645191369	0.306516491246833	0.0942685497122818	0.457306507648348	0.392657773153401	0.238787779131722	0.696625505444744	0.846391124754538
EKW001_SHSY5Y_120H:TRCN0000288787:2	0.680827313562016	0.20856070346222	0.221635115459772	0.806199549191281	0.820298180038669	0.773612395942808	0.761236746187438	0.470663090392224	0.854627231581385	0.831688000334858	0.0834939362924984	0.71837170790086	0.710303347930929	0.237219239856382	0.220508602802604	0.899726331982059	0.629307427320454	0.470951986159424	0.970345015215313	0.319834530593604	0.977195573021139	0.664853136460941	0.916098893056211	0.877233254756768	0.49993412777758	0.942806641917586	0.977669106306667
DER001_VCAP_96H:TRCN0000121131:-666	0.933388390415401	0.870597246707086	0.634667680882689	0.551045206003445	0.669371024841795	0.682820388756046	0.92317424771229	0.695115795648697	0.964429976133427	0.725784776341061	0.118710375394831	0.530201938329211	0.857815875032041	0.491934156867642	0.205493129434269	0.546063839917987	0.187739650817676	0.508084448761849	0.696361311870449	0.644729484938582	0.438371437723695	0.282823218155232	0.411901686897209	0.587273505867577	0.580318743941745	0.534684682505859	0.224206193678478
TAK001_HEKTE_96H:TRCN0000039797:-666	0.365590521828765	0.254758257260418	0.255786035604527	0.702871171877122	0.411658870174478	0.535904983384075	0.755673018414489	0.66140901429137	0.966308404643422	0.677509483483018	0.376632404167773	0.935724891475503	0.73973551309827	0.44376002673558	0.301700218958354	0.853298396202086	0.930305368720132	0.784491014251543	0.98347825531725	0.281203537033328	0.806414444596828	0.871123854280909	0.826563570836898	0.731747443725191	0.300773558814937	0.707780106883511	0.98328114483267
DER001_A375_96H:TRCN0000195611:-666	0.19069787977507	0.238389999007885	0.320094679700325	0.247774425998945	0.458667329781211	0.275887407380499	0.132360252264338	0.468144000212439	0.323823305345708	0.544817480469064	0.986335450240898	0.306262998116032	0.472506274318532	0.35213241421284	0.586243860944266	0.13588825024203	0.127896869858172	0.666362758197222	0.0250572683859304	0.219557976262202	0.128887827774146	0.316393191885119	0.438187876256742	0.458427036066659	0.271275965310277	0.627793595144163	0.0802048465716788
TAK001_HEKTE_96H:TRCN0000040123:-666	0.160400872080191	0.330256070603787	0.343339510262574	0.609563232724353	0.160405153151201	0.637097480259627	0.255522443564734	0.793775419361189	0.212310577581094	0.273818798275321	0.689085910390936	0.46797584865078	0.304858674091049	0.695537012290783	0.614601996767975	0.60624433873772	0.590373178824358	0.149500957361075	0.772490228417619	0.905972617349793	0.186290055074701	0.515700061601637	0.412159417156105	0.259675975749865	0.50738383083018	0.709329440165582	0.0982953913062185
TAK002_PC3_96H:TRCN0000367481:-666	0.60826154474877	0.47873285298129	0.783017803187166	0.596114607623982	0.26995495730395	0.352780207248142	0.275513925139168	0.361808979324701	0.330821357144484	0.495479281988327	0.845155407051068	0.405752444458372	0.726658752329432	0.495276708087204	0.703247884988136	0.0204595322520091	0.113000480530586	0.233730144813251	0.296550657857697	0.996562366890346	0.0940770257294812	0.0578765144805723	0.641765949319402	0.362372285701893	0.493144176186656	0.0656326343689247	0.360261718108822
DER001_A375_96H:TRCN0000262375:-666	0.258211085257071	0.565776811088983	0.419435312914911	0.374695074884453	0.292208879968336	0.26645202350236	0.355121365452597	0.766335103840939	0.702659535115556	0.71204622575829	0.990326727684777	0.313172969856991	0.471000040834718	0.418607620855996	0.398836544839893	0.0876844630535493	0.131557782756218	0.343738096245082	0.0317388491595599	0.191279831129054	0.516799143981565	0.341578040116731	0.759352284193722	0.653623721454782	0.438251381638477	0.573964111933133	0.0698100357875614
TAK001_HEKTE_96H:TRCN0000318674:-666	0.61575695148426	0.468641139181133	0.492880187540233	0.51021728594902	0.199800173405278	0.366722957281047	0.548303660480381	0.110055275439503	0.849138549259965	0.271198340912328	0.896101099507657	0.414557555794703	0.854037549158103	0.395903886381722	0.281797822385009	0.776679120330338	0.843122332233729	0.838069488697045	0.423533578269921	0.998858063573588	0.445668865815009	0.434142659353572	0.699053344036716	0.632426058999268	0.488295541336612	0.755752533395192	0.934621192441228
TAK002_PC3_96H:TRCN0000003101:-666	0.223016605577036	0.933694246614032	0.1085821426484	0.31099672385725	0.611170236915149	0.479090916091839	0.703021408699653	0.345304308699852	0.368159377958284	0.127004095839357	0.123750570464943	0.236533383417353	0.776531398415402	0.63897601681832	0.490279395685389	0.719899436590244	0.753783050463032	0.362867265743114	0.897118328519329	0.956016460455595	0.144119248050653	0.247758085250175	0.223727477408155	0.201467787261942	0.300270090522329	0.109279654639543	0.939093950488868
DER001_A549_96H:TRCN0000007229:-666	0.563638449904043	0.415394540631459	0.631041150619354	0.206756001173234	0.273901754929956	0.592304170943047	0.557085687696458	0.359213886732895	0.584216400510044	0.567567896741131	0.952381430108222	0.718209459290491	0.169288408345249	0.362492762912879	0.45283431574604	0.095584759743411	0.389231772696635	0.544417384980882	0.42506262257075	0.995675328633864	0.740607320400611	0.436591194302836	0.842200041827919	0.518870170254996	0.673017710151866	0.526896035693269	0.0495363705404281
DER001_VCAP_96H:TRCN0000295968:-666	0.780701384446015	0.583743015933837	0.658262186436121	0.863795509986888	0.551019328323148	0.665664448607534	0.57402888681132	0.802830976846775	0.727569640149691	0.0601953004431449	0.0391289795739951	0.700065804440574	0.641110107578004	0.787233885935036	0.928578587452211	0.515638402746402	0.147543314845488	0.510893457903912	0.871416676587273	0.0882911851844105	0.456672396299098	0.77314088749093	0.139734158801639	0.188263951502157	0.904525899861329	0.322512567216213	0.508869109880519
DER001_PC3_96H:J15	0.594202955839411	0.54862115267161	0.296812008493126	0.258618142055781	0.244929279062287	0.322987834328969	0.720744218826365	0.629553580145458	0.764471379510426	0.900015507166261	0.783031336592371	0.691580110218486	0.585908739509722	0.338363929164085	0.620868990180675	0.607630121616125	0.327037670434118	0.644358673310606	0.581738189685458	0.277920478959889	0.422022012331005	0.441004176443244	0.611259893686122	0.68614767813053	0.580532514287812	0.968186695634779	0.649632874899663
TAK001_HEKTE_96H:TRCN0000047632:-666	0.311872193615793	0.515848964673927	0.141229629032825	0.759436267209758	0.939795115335432	0.827275897652816	0.329348607308868	0.114032376355054	0.469472816642442	0.852853147433109	0.0787853184020077	0.498718441988337	0.576829747272698	0.760045307107039	0.242095630105426	0.901686358513232	0.957281929307066	0.386379945865107	0.281294077178167	0.0237199135048483	0.721853431243043	0.643609942123952	0.507912675234464	0.434393037814009	0.839222427172323	0.940331870411461	0.889108199457784
TAK003_PC3_96H:TRCN0000003519:-666	0.443646905677509	0.78223507476419	0.705025480949561	0.497784411948307	0.486291758555946	0.821514063942792	0.435346250454962	0.310069574148463	0.251644228760053	0.322132184082825	0.01073170440069	0.174270803152658	0.89719241514492	0.71232115238304	0.612532396824556	0.755556571591419	0.263634160773974	0.336021797855365	0.950898240745006	0.405344270393764	0.472704427581574	0.611392645104619	0.482260634948486	0.466728483922693	0.630013379640221	0.656707424319677	0.325796771790809
TAK001_HEKTE_96H:TRCN0000376482:-666	0.51013116590299	0.715439019043745	0.565212293442537	0.582826067644562	0.77836951424125	0.619946446763137	0.158017698448847	0.3473050841313	0.756794508043373	0.234185630421465	0.527234820439363	0.675803118167863	0.356736674730352	0.576087378374693	0.732121465250748	0.493227682481267	0.16521636065565	0.0629888575281428	0.924920447752676	0.62938547826618	0.847971643049033	0.73194834927972	0.658696391402368	0.819279056623321	0.743024333390889	0.319024160522257	0.0792101958257206
EKW001_SHSY5Y_120H:TRCN0000342259:2	0.124197635965791	0.312981683845702	0.476088779880614	0.628379314837403	0.263578937084167	0.619339849058414	0.295433424562616	0.430327067934787	0.696520748115112	0.349431763458635	0.51939311899335	0.113267876256407	0.708686342374408	0.209273413900853	0.556817068485563	0.213816811676874	0.0640631540199419	0.267028836183574	0.595925727409348	0.667406120232521	0.345830328623641	0.496056033602226	0.553152954724079	0.525384785089218	0.476192490837151	0.763352779755872	0.170374424770855
TAK002_PC3_96H:TRCN0000017854:-666	0.32218748862201	0.120391474588256	0.408578413796549	0.724543349113681	0.874689635010114	0.453895955342427	0.905741170076104	0.977365920384991	0.889320340152401	0.176086839934234	0.238276148102403	0.439965258237943	0.675843712552855	0.793775305545058	0.71175161012333	0.783595966586016	0.648468701948564	0.597198244066299	0.914526728441245	0.250481442771491	0.756915445535808	0.410790110380647	0.664330885587303	0.565210119717066	0.273952472639544	0.690731962338829	0.795072949264325
TAK003_PC3_96H:TRCN0000003164:-666	0.274852135154303	0.386768827897869	0.459555697260601	0.147262655990808	0.12630364801185	0.141489691589578	0.533613872388069	0.0425200395139898	0.722516383091892	0.130482231866357	0.998713734428589	0.661593726585893	0.582237702254896	0.655360457570592	0.528558681059161	0.0492956045407813	0.167000797832619	0.149231366449884	0.169377344109591	0.490760353787877	0.335397791702651	0.355408274147893	0.224643168397716	0.264681462713974	0.399175552491038	0.148095105001603	0.410501194858796
TAK002_HEKTE_96H:TRCN0000033254:-666	0.050135438782699	0.81851536128904	0.333732183284872	0.358488554798964	0.236987138847724	0.32803246621172	0.0489570820396514	0.91343549784074	0.0857823678622228	0.282985088976371	0.970745224407394	0.271091611718527	0.752618961558467	0.433334780107602	0.284542871261168	0.206832353074104	0.421704573890269	0.563499657293906	0.0312709077296417	0.495465837457184	0.176931806222717	0.183741316935732	0.328901202712362	0.503873905692878	0.0428784882356115	0.391417010919331	0.0193470016341268
TAK002_HEKTE_96H:TRCN0000174055:-666	0.419809181405748	0.598851756318519	0.390137114645933	0.634131427128274	0.341949527177993	0.782128068532116	0.403444316565968	0.126683666163969	0.181777069430763	0.305991100099273	0.17185484841766	0.239463825542258	0.199702565860564	0.825939258096696	0.612740156509862	0.417801209980367	0.431403669881014	0.204781449406029	0.974209409852464	0.227805745243656	0.328267943107919	0.211574567880339	0.287709989375787	0.524113679617022	0.728504586713906	0.0949486816586136	0.989782785875969
TAK002_HEKTE_96H:TRCN0000017856:-666	0.755719872999819	0.20177862051169	0.571369505484158	0.106212725561601	0.879587074060237	0.581519162420805	0.903275212397595	0.925789601256707	0.645884204796999	0.878694749499255	0.137212342618792	0.450077773787959	0.917044685070781	0.0804493515476418	0.621867314973862	0.521840444541191	0.309000227666249	0.765588491946531	0.62953557200316	0.22079863768832	0.779135372039735	0.782241814126105	0.868175287863929	0.871634583197657	0.811932488254727	0.881449296260234	0.0246833510798812
TAK001_A375_96H:TRCN0000318674:-666	0.303988787227637	0.589496999672751	0.434570130846389	0.757626950568004	0.425595893508198	0.328518383166212	0.123711679343033	0.307998118175654	0.299813619074228	0.483505975542189	0.996842456376528	0.45650608021093	0.725116198084625	0.272091756295044	0.751674495035358	0.166860677996691	0.339892045849138	0.68088571602682	0.0421160171350171	0.634129948638486	0.110813303092239	0.233808580055057	0.529863423915046	0.519724688319452	0.189148600028151	0.432491911649165	0.381668845083904
DER001_A375_96H:TRCN0000121071:-666	0.595778668030313	0.669094663743077	0.534639011036141	0.418887250917312	0.538792071310032	0.291078746527302	0.252370962756431	0.464694926979691	0.634927837334174	0.855802232996692	0.939987461737128	0.267921854696283	0.161432799579943	0.612474830283913	0.736352417851349	0.25479282785037	0.467020572137767	0.637388810006707	0.0331664558346466	0.161247206732767	0.634938622290509	0.741405669732298	0.848012544200391	0.7117059839613	0.624911079696783	0.828049477767368	0.0364766186868854
TAK001_HEKTE_96H:TRCN0000047708:-666	0.532465238805342	0.375922525260734	0.702476220407565	0.453245773446358	0.929293607543001	0.807208227109131	0.921477777074745	0.382380217468021	0.659915859062587	0.273089058530266	0.00851728341204423	0.799804476119851	0.484334227142837	0.849768312821748	0.387501595615646	0.911337207798837	0.821643650599175	0.490023941347333	0.982606834106364	0.452939885093254	0.805510371671779	0.494022903778431	0.438174433128208	0.523626061778196	0.673611838499874	0.222577477594843	0.980272985217099
EKW001_PC3_120H:TRCN0000299931:2	0.809177657001384	0.865698641131386	0.426418076467395	0.701137934842179	0.213215960561487	0.362414215320768	0.712975446605375	0.295238265351942	0.288743040393281	0.419811537198385	0.942357567186825	0.321728848618562	0.774512370575038	0.470842259475862	0.294586888364628	0.49658586552292	0.853654923642636	0.159273845453041	0.785630146045934	0.957233019873952	0.632163303598685	0.380113160217751	0.407060868871365	0.480115545479322	0.876191392601256	0.0768221145688261	0.619295260925341
TAK001_HEKTE_96H:TRCN0000278051:-666	0.618367202165651	0.254172121412422	0.739606680056283	0.498148932119008	0.703526143885251	0.574756370068534	0.398897480923749	0.366765974872267	0.299350796083414	0.319898583771185	0.893939147828142	0.490631421725182	0.0558552368210176	0.349007711043804	0.791380238135718	0.574898828242658	0.659218873316242	0.332039375726148	0.0689643551536457	0.100150820383001	0.318062907448185	0.71161047401529	0.614693166810617	0.678862851697883	0.576488014010371	0.33680657618539	0.233645093765866
TAK002_HEKTE_96H:TRCN0000010107:-666	0.766159184248543	0.434017431089692	0.385415008904733	0.297602105255668	0.273864387495678	0.643922775386079	0.728413998550128	0.664579468930425	0.88326415262195	0.464482825218318	0.0210818234836572	0.552856413394255	0.761011190086834	0.587829575914374	0.633155568088609	0.693261455731372	0.396438693979047	0.666845002742124	0.948222758513636	0.596961477870477	0.563348190054414	0.335814723400471	0.319664088743395	0.446373074932984	0.86538591058501	0.423403779807529	0.977683383955629
DER001_A375_96H:TRCN0000121207:-666	0.724869662091603	0.860948427014087	0.36448535524189	0.200046477280522	0.639972545813923	0.764344726291601	0.746083249093113	0.240407554690052	0.534934955025919	0.449203049965617	0.0613437823374274	0.569233801010338	0.586655579981527	0.763207897465656	0.840996149765507	0.789319526723669	0.698814249626486	0.141640398190908	0.64487763736699	0.94854667246168	0.536428746294552	0.735065883478513	0.885284689503515	0.825990058828624	0.358664745648145	0.324885532750847	0.665357926006095
DER001_PC3_96H:TRCN0000310112:-666	0.231393621650939	0.662152615507324	0.534251024475869	0.590210125367428	0.331881728318193	0.176794431060235	0.0825072636380058	0.130397648378267	0.278844119752184	0.777149085024719	0.956402828366098	0.539736162383539	0.547754236790113	0.341943597621975	0.279364033934443	0.441577470903985	0.171851015671579	0.611664343556389	0.00819442193382384	0.183584932518899	0.112023588754582	0.101591075827525	0.259626847450253	0.380288926086889	0.0850518762511801	0.847722612865681	0.1159138207484
DER001_PC3_96H:TRCN0000295968:-666	0.365430260265512	0.866022818345528	0.272072163558164	0.797272806299209	0.123065719488627	0.533832735250659	0.207073021209992	0.963735264440711	0.104608265174329	0.596834106345094	0.942128725202493	0.227016384443374	0.831245646741521	0.157300867182193	0.505142681210401	0.53345578056392	0.724804252862071	0.778865163727155	0.489164332974952	0.626624737523819	0.504045592969805	0.165834725919614	0.302530552169307	0.264225399262462	0.502606334745462	0.878215782626145	0.137805725160504
TAK002_A375_96H:TRCN0000039746:-666	0.473195759450331	0.4730508374521	0.554873994299901	0.577928621545626	0.543146201463016	0.233046990835623	0.756427862641532	0.932106074568082	0.877306754878723	0.613653750039764	0.950572975901167	0.708340834695543	0.778822159569196	0.757264707263698	0.364704094890383	0.480911211773332	0.82018078307763	0.800516649042085	0.113532353329374	0.694487014166204	0.676980686891848	0.237917517420742	0.748382548769541	0.726826054830501	0.318709708020679	0.773765953859572	0.111852576111952
TAK001_HEKTE_96H:TRCN0000312625:-666	0.472669716724506	0.634182995774057	0.555405111799266	0.800882544965314	0.594377675820702	0.60164707178347	0.824752818134782	0.200665357892425	0.774635880305965	0.724241641378242	0.454113349606976	0.490862408416809	0.670845060985395	0.501115211386458	0.666034647031726	0.405165360555939	0.302559177604655	0.623574108019713	0.669338077693632	0.97180218013103	0.702375170714683	0.749026193157122	0.771227787585061	0.798973918989176	0.795667795956726	0.34649510389493	0.87721188593378
DER001_VCAP_96H:TRCN0000121207:-666	0.336292475797086	0.216668841777964	0.461074018073605	0.278661412307009	0.336186923709761	0.200823734649145	0.315015698029349	0.48614522173319	0.504144217708869	0.709218250001807	0.999308750906251	0.759055301499762	0.0969654972921437	0.593306208505248	0.527860881612713	0.231098359997052	0.19853033060516	0.38432970636277	0.602496824183099	0.76192660295564	0.387968741387694	0.572955535885794	0.563816303356819	0.310884130616642	0.598962478463187	0.642414692964081	0.199237305565621
DER001_A549_96H:TRCN0000195303:-666	0.559379013008647	0.823583753865045	0.411313950986814	0.897153476035779	0.395935251572855	0.16975381284052	0.660215769175647	0.716371436581327	0.788608153375367	0.535180614896647	0.996165400319578	0.484067935018781	0.961266156868094	0.134218896272735	0.419638535282933	0.792204651124264	0.795766721170341	0.763703251004651	0.0489524969538251	0.143048305894794	0.711170108000082	0.57930994789813	0.881109564690995	0.842526751582414	0.521547180899669	0.470784067568836	0.357510860213976
DER001_A549_96H:TRCN0000121202:-666	0.366037877227828	0.686736841847146	0.509019817858969	0.290791164106125	0.111213220363246	0.210228207581701	0.271120114613823	0.277310707181812	0.374615465102469	0.306928586682838	0.96794961837191	0.155307966277148	0.588321071063184	0.579900253411857	0.299279655258552	0.0162360121692874	0.0487974325049833	0.622169646976653	0.0453729693480672	0.244815783489363	0.266955433651729	0.0843494340499968	0.752321021336785	0.70793751993763	0.566094093103833	0.171634296540701	0.569468076024906
TAK001_A375_96H:TRCN0000004573:-666	0.0855223277348074	0.266648940680396	0.330636002915841	0.325830320082839	0.720965760219488	0.513034707431637	0.316072508436916	0.659675342410407	0.194192896448824	0.660087787388771	0.349509185085184	0.572023804742946	0.670717268959644	0.346141851293739	0.364664825715934	0.171194256870753	0.437817019013653	0.531657475189882	0.770063419585073	0.606565264830209	0.423392607581505	0.431240791792209	0.561513305092423	0.507841433345387	0.413370443102159	0.590760489351201	0.827272574894717
TAK001_HEKTE_96H:TRCN0000226466:-666	0.619178154203421	0.516490206929642	0.242232603011858	0.890091912742128	0.3016568426801	0.115722002970894	0.213390340487037	0.471899561349212	0.52769585594189	0.618814478167597	0.923716596514681	0.455687625944296	0.240272256953308	0.487264320812059	0.398237446606182	0.749300302886721	0.736087340239097	0.440435661025887	0.0749266783773987	0.0955349787871189	0.175551102339208	0.176251210234191	0.385162336823382	0.493417848320493	0.325139020329507	0.651962634924952	0.668977744821886
TAK001_A375_96H:TRCN0000298904:-666	0.809221784678151	0.909906489944188	0.850055903608031	0.634151582656278	0.743187823497896	0.881512893737295	0.742555116692279	0.13750021607582	0.882188050630211	0.576231803292614	0.20074518220218	0.56832140454491	0.572003188545131	0.648553143819776	0.294962304095332	0.827022411611064	0.817646427000799	0.576430652895236	0.961260297592938	0.89648345159782	0.697956016778441	0.802667093289948	0.854101409999619	0.792779395477894	0.722865645296858	0.697260162137449	0.929250959451768
TAK001_HEKTE_96H:TRCN0000055428:-666	0.855091684073212	0.585813982193358	0.820677509627293	0.458806330274118	0.674999649451416	0.651122943540797	0.803401460085796	0.848188856851787	0.954807757957437	0.612122966513559	0.342848669383485	0.443351855645047	0.257963022918844	0.115845666753127	0.380582256347177	0.722553621076264	0.731323826570923	0.514836589621122	0.917428598202024	0.858650464324977	0.94376522890678	0.556714635637039	0.904092854601614	0.838255080227171	0.901185018992259	0.717399732031931	0.188899159890773
TAK001_HEKTE_96H:TRCN0000342334:-666	0.583248054462547	0.954331733125211	0.591462242862444	0.26838099685732	0.799119570101344	0.463245265404675	0.553816501450178	0.59590354083578	0.368384771349802	0.54293360648244	0.767689693370985	0.445986903369878	0.361974724242283	0.0664298252275349	0.518181800365156	0.863196248315661	0.721518318494021	0.310841661723305	0.222464980663721	0.0468271630284461	0.0933098341660523	0.667349268544784	0.676408592815122	0.531893988023541	0.546491921979506	0.893886231976099	0.125518923628098
TAK001_HEKTE_96H:TRCN0000196795:-666	0.578154736172361	0.600609737831079	0.778940447437258	0.795021675076039	0.512778004182144	0.34188119972212	0.289685973255307	0.215982916229782	0.544909699867427	0.305980534404197	0.911413544001273	0.211170557300516	0.723115899997395	0.144050816450037	0.515191274456001	0.613626607704637	0.505266413061263	0.338328778021289	0.243511887024534	0.365138717654451	0.268003638596749	0.621028250518666	0.489483215543159	0.430437753244505	0.377155012978708	0.586804714434066	0.199423023684332
TAK003_HEKTE_96H:TRCN0000320945:-666	0.725735620990373	0.37678764595552	0.521473357124426	0.260504760492608	0.835919213910516	0.649324611718444	0.903292199203368	0.238852098494098	0.929069817617903	0.34267819043343	0.113738029497809	0.764870446407382	0.226422029287915	0.0852116820513235	0.243733559877412	0.289082680405231	0.111171510096326	0.853145398196027	0.257382892591344	0.0756123728031718	0.293168997385628	0.336996320739376	0.340503629105693	0.491271425466965	0.631854462555452	0.185647260804576	0.364646339107329
